
time,gFx,gFy,gFz,wx,wy,wz,Latitude,Longitude,Speed (m/s),
30.4900,-0.0266,-0.0232,0.9912,-0.0000,0.0010,-0.0009,32.80676071,34.99652666,0.00000000,
30.5110,-0.0261,-0.0244,0.9934,-0.0000,0.0010,-0.0009,32.80676071,34.99652666,0.00000000,
30.5320,-0.0261,-0.0244,0.9934,-0.0000,0.0010,-0.0009,32.80676071,34.99652666,0.00000000,
30.5350,-0.0261,-0.0244,0.9934,-0.0006,0.0004,0.0009,32.80676071,34.99652666,0.00000000,
30.5380,-0.0266,-0.0257,0.9909,-0.0006,0.0004,0.0009,32.80676071,34.99652666,0.00000000,
30.5540,-0.0264,-0.0254,0.9907,-0.0006,0.0004,0.0009,32.80676071,34.99652666,0.00000000,
30.5720,-0.0279,-0.0242,0.9931,-0.0006,0.0004,0.0009,32.80676071,34.99652666,0.00000000,
30.5920,-0.0279,-0.0242,0.9931,-0.0006,0.0004,0.0009,32.80676071,34.99652666,0.00000000,
30.5960,-0.0279,-0.0242,0.9931,-0.0006,0.0004,0.0003,32.80676071,34.99652666,0.00000000,
30.5980,-0.0271,-0.0232,0.9914,-0.0006,0.0004,0.0003,32.80676071,34.99652666,0.00000000,
30.6110,-0.0264,-0.0237,0.9922,-0.0006,0.0004,0.0003,32.80676071,34.99652666,0.00000000,
30.6330,-0.0252,-0.0232,0.9924,-0.0006,0.0004,0.0003,32.80676071,34.99652666,0.00000000,
30.6540,-0.0252,-0.0232,0.9924,-0.0000,-0.0002,-0.0009,32.80676071,34.99652666,0.00000000,
30.6580,-0.0252,-0.0232,0.9924,-0.0000,-0.0002,-0.0009,32.80676071,34.99652666,0.00000000,
30.6600,-0.0266,-0.0227,0.9939,-0.0000,-0.0002,-0.0009,32.80676071,34.99652666,0.00000000,
30.6710,-0.0274,-0.0232,0.9914,-0.0000,-0.0002,-0.0009,32.80676071,34.99652666,0.00000000,
30.6920,-0.0274,-0.0247,0.9929,-0.0000,-0.0002,-0.0009,32.80676071,34.99652666,0.00000000,
30.7130,-0.0274,-0.0247,0.9929,-0.0000,-0.0002,-0.0009,32.80676071,34.99652666,0.00000000,
30.7160,-0.0274,-0.0247,0.9929,0.0018,-0.0015,0.0009,32.80676071,34.99652666,0.00000000,
30.7190,-0.0269,-0.0232,0.9907,0.0018,-0.0015,0.0009,32.80676071,34.99652666,0.00000000,
30.7330,-0.0269,-0.0235,0.9951,0.0018,-0.0015,0.0009,32.80676071,34.99652666,0.00000000,
30.7520,-0.0264,-0.0239,0.9926,0.0018,-0.0015,0.0009,32.80676071,34.99652666,0.00000000,
30.7720,-0.0264,-0.0239,0.9926,0.0018,-0.0015,0.0009,32.80676071,34.99652666,0.00000000,
30.7750,-0.0264,-0.0239,0.9926,-0.0006,-0.0002,-0.0003,32.80676071,34.99652666,0.00000000,
30.7760,-0.0249,-0.0230,0.9919,-0.0006,-0.0002,-0.0003,32.80676071,34.99652666,0.00000000,
30.7910,-0.0266,-0.0247,0.9934,-0.0006,-0.0002,-0.0003,32.80676071,34.99652666,0.00000000,
30.8110,-0.0269,-0.0227,0.9944,-0.0006,-0.0002,-0.0003,32.80676071,34.99652666,0.00000000,
30.8360,-0.0269,-0.0227,0.9944,-0.0006,-0.0002,-0.0003,32.80676071,34.99652666,0.00000000,
30.8390,-0.0269,-0.0227,0.9944,-0.0006,0.0004,-0.0003,32.80676071,34.99652666,0.00000000,
30.8420,-0.0261,-0.0232,0.9926,-0.0006,0.0004,-0.0003,32.80676071,34.99652666,0.00000000,
30.8520,-0.0254,-0.0230,0.9919,-0.0006,0.0004,-0.0003,32.80676071,34.99652666,0.00000000,
30.8720,-0.0266,-0.0244,0.9956,-0.0006,0.0004,-0.0003,32.80676071,34.99652666,0.00000000,
30.8920,-0.0266,-0.0244,0.9956,-0.0006,0.0004,-0.0003,32.80676071,34.99652666,0.00000000,
30.8950,-0.0266,-0.0244,0.9956,-0.0006,-0.0002,0.0003,32.80676071,34.99652666,0.00000000,
30.8970,-0.0261,-0.0242,0.9956,-0.0006,-0.0002,0.0003,32.80676071,34.99652666,0.00000000,
30.9110,-0.0283,-0.0230,0.9922,-0.0006,-0.0002,0.0003,32.80676071,34.99652666,0.00000000,
30.9310,-0.0264,-0.0247,0.9941,-0.0006,-0.0002,0.0003,32.80676071,34.99652666,0.00000000,
30.9520,-0.0264,-0.0247,0.9941,-0.0006,-0.0002,0.0003,32.80676071,34.99652666,0.00000000,
30.9550,-0.0264,-0.0247,0.9941,0.0006,0.0010,0.0003,32.80676071,34.99652666,0.00000000,
30.9570,-0.0244,-0.0230,0.9961,0.0006,0.0010,0.0003,32.80676071,34.99652666,0.00000000,
30.9710,-0.0274,-0.0230,0.9919,0.0006,0.0010,0.0003,32.80676071,34.99652666,0.00000000,
30.9920,-0.0271,-0.0244,0.9953,0.0006,0.0010,0.0003,32.80676071,34.99652666,0.00000000,
31.0140,-0.0271,-0.0244,0.9953,0.0006,0.0010,0.0003,32.80676071,34.99652666,0.00000000,
31.0180,-0.0271,-0.0244,0.9953,0.0006,0.0004,-0.0003,32.80676071,34.99652666,0.00000000,
31.0200,-0.0261,-0.0239,0.9956,0.0006,0.0004,-0.0003,32.80676071,34.99652666,0.00000000,
31.0350,-0.0259,-0.0239,0.9924,0.0006,0.0004,-0.0003,32.80676071,34.99652666,0.00000000,
31.0530,-0.0257,-0.0244,0.9941,0.0006,0.0004,-0.0003,32.80676071,34.99652666,0.00000000,
31.0720,-0.0257,-0.0244,0.9941,0.0006,0.0004,-0.0003,32.80676071,34.99652666,0.00000000,
31.0760,-0.0257,-0.0244,0.9941,-0.0006,0.0004,0.0009,32.80676071,34.99652666,0.00000000,
31.0780,-0.0274,-0.0244,0.9946,-0.0006,0.0004,0.0009,32.80676071,34.99652666,0.00000000,
31.0910,-0.0266,-0.0230,0.9917,-0.0006,0.0004,0.0009,32.80676071,34.99652666,0.00000000,
31.1110,-0.0266,-0.0244,0.9941,-0.0006,0.0004,0.0009,32.80676071,34.99652666,0.00000000,
31.1420,-0.0266,-0.0244,0.9941,-0.0006,0.0004,0.0009,32.80676071,34.99652666,0.00000000,
31.1560,-0.0266,-0.0244,0.9941,-0.0000,0.0004,-0.0009,32.80676071,34.99652666,0.00000000,
31.1590,-0.0271,-0.0237,0.9961,-0.0000,0.0004,-0.0009,32.80676071,34.99652666,0.00000000,
31.1630,-0.0259,-0.0230,0.9951,-0.0000,0.0004,-0.0009,32.80676071,34.99652666,0.00000000,
31.1750,-0.0276,-0.0235,0.9929,-0.0000,0.0004,-0.0009,32.80676071,34.99652666,0.00000000,
31.1920,-0.0276,-0.0235,0.9929,-0.0000,0.0004,-0.0009,32.80676071,34.99652666,0.00000000,
31.1950,-0.0276,-0.0235,0.9929,-0.0006,-0.0008,0.0003,32.80676071,34.99652666,0.00000000,
31.1960,-0.0271,-0.0244,0.9956,-0.0006,-0.0008,0.0003,32.80676071,34.99652666,0.00000000,
31.2120,-0.0252,-0.0237,0.9924,-0.0006,-0.0008,0.0003,32.80676071,34.99652666,0.00000000,
31.2300,-0.0271,-0.0247,0.9934,-0.0006,-0.0008,0.0003,32.80676071,34.99652666,0.00000000,
31.2520,-0.0271,-0.0247,0.9934,0.0012,-0.0008,-0.0009,32.80676071,34.99652666,0.00000000,
31.2550,-0.0271,-0.0247,0.9934,0.0012,-0.0008,-0.0009,32.80676071,34.99652666,0.00000000,
31.2580,-0.0286,-0.0247,0.9953,0.0012,-0.0008,-0.0009,32.80676071,34.99652666,0.00000000,
31.2700,-0.0261,-0.0230,0.9941,0.0012,-0.0008,-0.0009,32.80676071,34.99652666,0.00000000,
31.2890,-0.0259,-0.0242,0.9926,0.0012,-0.0008,-0.0009,32.80676071,34.99652666,0.00000000,
31.3110,-0.0259,-0.0242,0.9926,0.0012,-0.0008,-0.0009,32.80676071,34.99652666,0.00000000,
31.3120,-0.0259,-0.0242,0.9926,-0.0000,-0.0002,0.0003,32.80676071,34.99652666,0.00000000,
31.3120,-0.0281,-0.0237,0.9966,-0.0000,-0.0002,0.0003,32.80676071,34.99652666,0.00000000,
31.3300,-0.0254,-0.0247,0.9919,-0.0000,-0.0002,0.0003,32.80676071,34.99652666,0.00000000,
31.3520,-0.0257,-0.0242,0.9936,-0.0000,-0.0002,0.0003,32.80676071,34.99652666,0.00000000,
31.3720,-0.0264,-0.0249,0.9934,-0.0000,-0.0002,0.0003,32.80676071,34.99652666,0.00000000,
31.3770,-0.0264,-0.0249,0.9934,-0.0019,0.0010,0.0003,32.80676071,34.99652666,0.00000000,
31.3790,-0.0264,-0.0249,0.9934,-0.0019,0.0010,0.0003,32.80676071,34.99652666,0.00000000,
31.3920,-0.0266,-0.0230,0.9922,-0.0019,0.0010,0.0003,32.80676071,34.99652666,0.00000000,
31.4110,-0.0271,-0.0227,0.9926,-0.0019,0.0010,0.0003,32.80676071,34.99652666,0.00000000,
31.4320,-0.0271,-0.0227,0.9926,-0.0019,0.0010,0.0003,32.80676071,34.99652666,0.00000000,
31.4370,-0.0271,-0.0227,0.9926,-0.0000,-0.0002,-0.0003,32.80676071,34.99652666,0.00000000,
31.4390,-0.0291,-0.0232,0.9934,-0.0000,-0.0002,-0.0003,32.80676071,34.99652666,0.00000000,
31.4530,-0.0257,-0.0242,0.9917,-0.0000,-0.0002,-0.0003,32.80676071,34.99652666,0.00000000,
31.4720,-0.0281,-0.0244,0.9912,-0.0000,-0.0002,-0.0003,32.80676071,34.99652666,0.00000000,
31.4920,-0.0281,-0.0244,0.9912,-0.0000,-0.0002,-0.0003,32.80676071,34.99652666,0.00000000,
31.4960,-0.0281,-0.0244,0.9912,-0.0013,0.0010,0.0003,32.80676071,34.99652666,0.00000000,
31.5000,-0.0264,-0.0225,0.9953,-0.0013,0.0010,0.0003,32.80676071,34.99652666,0.00000000,
31.5110,-0.0266,-0.0230,0.9941,-0.0013,0.0010,0.0003,32.80676071,34.99652666,0.00000000,
31.5320,-0.0269,-0.0235,0.9919,-0.0013,0.0010,0.0003,32.80676071,34.99652666,0.00000000,
31.5540,-0.0269,-0.0235,0.9919,-0.0013,0.0010,0.0003,32.80676071,34.99652666,0.00000000,
31.5590,-0.0269,-0.0235,0.9919,-0.0000,0.0004,-0.0003,32.80676071,34.99652666,0.00000000,
31.5620,-0.0276,-0.0232,0.9944,-0.0000,0.0004,-0.0003,32.80676071,34.99652666,0.00000000,
31.5720,-0.0261,-0.0264,0.9936,-0.0000,0.0004,-0.0003,32.80676071,34.99652666,0.00000000,
31.5910,-0.0269,-0.0242,0.9948,-0.0000,0.0004,-0.0003,32.80676071,34.99652666,0.00000000,
31.6120,-0.0269,-0.0242,0.9948,-0.0000,0.0004,-0.0003,32.80676071,34.99652666,0.00000000,
31.6150,-0.0269,-0.0242,0.9948,-0.0006,0.0004,-0.0015,32.80676071,34.99652666,0.00000000,
31.6170,-0.0264,-0.0247,0.9939,-0.0006,0.0004,-0.0015,32.80676071,34.99652666,0.00000000,
31.6310,-0.0293,-0.0230,0.9939,-0.0006,0.0004,-0.0015,32.80676071,34.99652666,0.00000000,
31.6530,-0.0261,-0.0239,0.9941,-0.0006,0.0004,-0.0015,32.80676071,34.99652666,0.00000000,
31.6720,-0.0261,-0.0239,0.9941,-0.0006,0.0004,-0.0015,32.80676071,34.99652666,0.00000000,
31.6760,-0.0261,-0.0239,0.9941,-0.0019,0.0004,0.0003,32.80676071,34.99652666,0.00000000,
31.6780,-0.0271,-0.0252,0.9931,-0.0019,0.0004,0.0003,32.80676071,34.99652666,0.00000000,
31.6910,-0.0269,-0.0244,0.9931,-0.0019,0.0004,0.0003,32.80676071,34.99652666,0.00000000,
31.7110,-0.0274,-0.0249,0.9939,-0.0019,0.0004,0.0003,32.80676071,34.99652666,0.00000000,
31.7320,-0.0274,-0.0249,0.9939,-0.0013,0.0004,-0.0003,32.80676071,34.99652666,0.00000000,
31.7360,-0.0274,-0.0249,0.9939,-0.0013,0.0004,-0.0003,32.80676071,34.99652666,0.00000000,
31.7390,-0.0266,-0.0232,0.9953,-0.0013,0.0004,-0.0003,32.80676071,34.99652666,0.00000000,
31.7530,-0.0281,-0.0249,0.9953,-0.0013,0.0004,-0.0003,32.80676071,34.99652666,0.00000000,
31.7730,-0.0259,-0.0247,0.9951,-0.0013,0.0004,-0.0003,32.80676071,34.99652666,0.00000000,
31.7930,-0.0259,-0.0247,0.9951,-0.0013,0.0004,-0.0003,32.80676071,34.99652666,0.00000000,
31.7960,-0.0259,-0.0247,0.9951,-0.0013,0.0004,-0.0003,32.80676071,34.99652666,0.00000000,
31.7990,-0.0271,-0.0227,0.9958,-0.0013,0.0004,-0.0003,32.80676071,34.99652666,0.00000000,
31.8110,-0.0259,-0.0239,0.9951,-0.0013,0.0004,-0.0003,32.80676071,34.99652666,0.00000000,
31.8310,-0.0259,-0.0237,0.9975,-0.0013,0.0004,-0.0003,32.80676071,34.99652666,0.00000000,
31.8550,-0.0259,-0.0237,0.9975,-0.0013,0.0004,-0.0003,32.80676071,34.99652666,0.00000000,
31.8580,-0.0259,-0.0237,0.9975,-0.0006,-0.0002,-0.0003,32.80676071,34.99652666,0.00000000,
31.8610,-0.0271,-0.0242,0.9953,-0.0006,-0.0002,-0.0003,32.80676071,34.99652666,0.00000000,
31.8740,-0.0247,-0.0244,0.9948,-0.0006,-0.0002,-0.0003,32.80676071,34.99652666,0.00000000,
31.8910,-0.0276,-0.0235,0.9956,-0.0006,-0.0002,-0.0003,32.80676071,34.99652666,0.00000000,
31.9130,-0.0276,-0.0235,0.9956,-0.0006,-0.0002,-0.0003,32.80676071,34.99652666,0.00000000,
31.9180,-0.0276,-0.0235,0.9956,-0.0000,-0.0008,-0.0009,32.80676071,34.99652666,0.00000000,
31.9210,-0.0279,-0.0242,0.9939,-0.0000,-0.0008,-0.0009,32.80676071,34.99652666,0.00000000,
31.9320,-0.0244,-0.0259,0.9944,-0.0000,-0.0008,-0.0009,32.80676071,34.99652666,0.00000000,
31.9530,-0.0257,-0.0257,0.9951,-0.0000,-0.0008,-0.0009,32.80676071,34.99652666,0.00000000,
31.9730,-0.0257,-0.0257,0.9951,-0.0000,-0.0008,-0.0009,32.80676071,34.99652666,0.00000000,
31.9780,-0.0257,-0.0257,0.9951,-0.0013,-0.0002,-0.0003,32.80676071,34.99652666,0.00000000,
31.9800,-0.0259,-0.0249,0.9956,-0.0013,-0.0002,-0.0003,32.80676071,34.99652666,0.00000000,
31.9910,-0.0259,-0.0227,0.9963,-0.0013,-0.0002,-0.0003,32.80676071,34.99652666,0.00000000,
32.0120,-0.0254,-0.0237,0.9980,-0.0013,-0.0002,-0.0003,32.80676071,34.99652666,0.00000000,
32.0320,-0.0254,-0.0237,0.9980,0.0006,-0.0008,-0.0003,32.80676071,34.99652666,0.00000000,
32.0350,-0.0254,-0.0237,0.9980,0.0006,-0.0008,-0.0003,32.80676071,34.99652666,0.00000000,
32.0390,-0.0247,-0.0232,0.9968,0.0006,-0.0008,-0.0003,32.80676071,34.99652666,0.00000000,
32.0510,-0.0261,-0.0249,0.9953,0.0006,-0.0008,-0.0003,32.80676071,34.99652666,0.00000000,
32.0710,-0.0264,-0.0237,0.9948,0.0006,-0.0008,-0.0003,32.80676071,34.99652666,0.00000000,
32.0920,-0.0264,-0.0237,0.9948,0.0006,-0.0008,-0.0003,32.80676071,34.99652666,0.00000000,
32.0970,-0.0264,-0.0237,0.9948,-0.0006,-0.0002,0.0003,32.80676071,34.99652666,0.00000000,
32.0990,-0.0271,-0.0227,0.9975,-0.0006,-0.0002,0.0003,32.80676071,34.99652666,0.00000000,
32.1120,-0.0247,-0.0244,0.9953,-0.0006,-0.0002,0.0003,32.80676071,34.99652666,0.00000000,
32.1320,-0.0276,-0.0232,0.9983,-0.0006,-0.0002,0.0003,32.80676071,34.99652666,0.00000000,
32.1560,-0.0276,-0.0232,0.9983,-0.0006,-0.0002,0.0003,32.80676071,34.99652666,0.00000000,
32.1590,-0.0276,-0.0232,0.9983,-0.0000,0.0004,0.0003,32.80676071,34.99652666,0.00000000,
32.1620,-0.0269,-0.0232,0.9951,-0.0000,0.0004,0.0003,32.80676071,34.99652666,0.00000000,
32.1770,-0.0264,-0.0252,0.9970,-0.0000,0.0004,0.0003,32.80676071,34.99652666,0.00000000,
32.1920,-0.0271,-0.0230,0.9985,-0.0000,0.0004,0.0003,32.80676071,34.99652666,0.00000000,
32.2110,-0.0271,-0.0230,0.9985,-0.0000,0.0004,0.0003,32.80676071,34.99652666,0.00000000,
32.2150,-0.0271,-0.0230,0.9985,-0.0005,-0.0003,0.0003,32.80676071,34.99652666,0.00000000,
32.2170,-0.0279,-0.0244,0.9970,-0.0005,-0.0003,0.0003,32.80676071,34.99652666,0.00000000,
32.2310,-0.0257,-0.0244,0.9973,-0.0005,-0.0003,0.0003,32.80676071,34.99652666,0.00000000,
32.2500,-0.0261,-0.0242,0.9980,-0.0005,-0.0003,0.0003,32.80676071,34.99652666,0.00000000,
32.2720,-0.0261,-0.0242,0.9980,-0.0005,-0.0003,0.0003,32.80676071,34.99652666,0.00000000,
32.2750,-0.0261,-0.0242,0.9980,0.0001,0.0003,-0.0009,32.80676071,34.99652666,0.00000000,
32.2770,-0.0259,-0.0259,0.9983,0.0001,0.0003,-0.0009,32.80676071,34.99652666,0.00000000,
32.2900,-0.0252,-0.0237,0.9973,0.0001,0.0003,-0.0009,32.80676071,34.99652666,0.00000000,
32.3100,-0.0281,-0.0242,0.9990,0.0001,0.0003,-0.0009,32.80676071,34.99652666,0.00000000,
32.3310,-0.0281,-0.0242,0.9990,0.0001,0.0003,-0.0009,32.80676071,34.99652666,0.00000000,
32.3320,-0.0281,-0.0242,0.9990,-0.0011,0.0015,0.0003,32.80676071,34.99652666,0.00000000,
32.3330,-0.0254,-0.0266,0.9963,-0.0011,0.0015,0.0003,32.80676071,34.99652666,0.00000000,
32.3500,-0.0271,-0.0244,0.9997,-0.0011,0.0015,0.0003,32.80676071,34.99652666,0.00000000,
32.3710,-0.0254,-0.0244,0.9956,-0.0011,0.0015,0.0003,32.80676071,34.99652666,0.00000000,
32.3930,-0.0254,-0.0244,0.9956,-0.0011,0.0015,0.0003,32.80676071,34.99652666,0.00000000,
32.3980,-0.0254,-0.0244,0.9956,0.0007,-0.0009,-0.0003,32.80676071,34.99652666,0.00000000,
32.4000,-0.0261,-0.0249,0.9992,0.0007,-0.0009,-0.0003,32.80676071,34.99652666,0.00000000,
32.4110,-0.0259,-0.0244,0.9978,0.0007,-0.0009,-0.0003,32.80676071,34.99652666,0.00000000,
32.4310,-0.0279,-0.0249,0.9990,0.0007,-0.0009,-0.0003,32.80676071,34.99652666,0.00000000,
32.4520,-0.0279,-0.0249,0.9990,0.0007,-0.0009,-0.0003,32.80676071,34.99652666,0.00000000,
32.4570,-0.0279,-0.0249,0.9990,0.0001,-0.0009,-0.0009,32.80676071,34.99652666,0.00000000,
32.4600,-0.0254,-0.0242,0.9983,0.0001,-0.0009,-0.0009,32.80676071,34.99652666,0.00000000,
32.4720,-0.0264,-0.0239,1.0005,0.0001,-0.0009,-0.0009,32.80676071,34.99652666,0.00000000,
32.4910,-0.0276,-0.0239,0.9975,0.0001,-0.0009,-0.0009,32.80676071,34.99652666,0.00000000,
32.5110,-0.0276,-0.0239,0.9975,0.0001,-0.0009,-0.0009,32.80676071,34.99652666,0.00000000,
32.5140,-0.0276,-0.0239,0.9975,0.0001,0.0009,-0.0003,32.80676071,34.99652666,0.00000000,
32.5160,-0.0259,-0.0232,0.9985,0.0001,0.0009,-0.0003,32.80676071,34.99652666,0.00000000,
32.5310,-0.0286,-0.0237,0.9966,0.0001,0.0009,-0.0003,32.80676071,34.99652666,0.00000000,
32.5510,-0.0244,-0.0225,0.9995,0.0001,0.0009,-0.0003,32.80676071,34.99652666,0.00000000,
32.5720,-0.0244,-0.0225,0.9995,0.0001,0.0009,-0.0003,32.80676071,34.99652666,0.00000000,
32.5750,-0.0244,-0.0225,0.9995,0.0001,0.0003,-0.0003,32.80676071,34.99652666,0.00000000,
32.5780,-0.0264,-0.0244,0.9975,0.0001,0.0003,-0.0003,32.80676071,34.99652666,0.00000000,
32.5930,-0.0269,-0.0239,0.9983,0.0001,0.0003,-0.0003,32.80676071,34.99652666,0.00000000,
32.6110,-0.0259,-0.0244,0.9973,0.0001,0.0003,-0.0003,32.80676071,34.99652666,0.00000000,
32.6320,-0.0259,-0.0244,0.9973,0.0001,0.0003,-0.0003,32.80676071,34.99652666,0.00000000,
32.6360,-0.0259,-0.0244,0.9973,-0.0005,0.0015,0.0009,32.80676071,34.99652666,0.00000000,
32.6390,-0.0269,-0.0242,0.9983,-0.0005,0.0015,0.0009,32.80676071,34.99652666,0.00000000,
32.6520,-0.0269,-0.0235,0.9968,-0.0005,0.0015,0.0009,32.80676071,34.99652666,0.00000000,
32.6720,-0.0257,-0.0249,0.9970,-0.0005,0.0015,0.0009,32.80676071,34.99652666,0.00000000,
32.6940,-0.0257,-0.0249,0.9970,-0.0005,0.0015,0.0009,32.80676071,34.99652666,0.00000000,
32.6970,-0.0257,-0.0249,0.9970,0.0001,0.0003,-0.0003,32.80676071,34.99652666,0.00000000,
32.7000,-0.0269,-0.0235,0.9944,0.0001,0.0003,-0.0003,32.80676071,34.99652666,0.00000000,
32.7110,-0.0281,-0.0244,0.9963,0.0001,0.0003,-0.0003,32.80676071,34.99652666,0.00000000,
32.7320,-0.0266,-0.0252,0.9966,0.0001,0.0003,-0.0003,32.80676071,34.99652666,0.00000000,
32.7530,-0.0266,-0.0252,0.9966,0.0001,0.0015,-0.0003,32.80676071,34.99652666,0.00000000,
32.7570,-0.0266,-0.0252,0.9966,0.0001,0.0015,-0.0003,32.80676071,34.99652666,0.00000000,
32.7590,-0.0259,-0.0239,0.9953,0.0001,0.0015,-0.0003,32.80676071,34.99652666,0.00000000,
32.7740,-0.0261,-0.0232,0.9970,0.0001,0.0015,-0.0003,32.80676071,34.99652666,0.00000000,
32.7940,-0.0266,-0.0244,0.9973,0.0001,0.0015,-0.0003,32.80676071,34.99652666,0.00000000,
32.8120,-0.0266,-0.0244,0.9973,0.0001,0.0015,-0.0003,32.80676071,34.99652666,0.00000000,
32.8160,-0.0266,-0.0244,0.9973,0.0001,-0.0003,-0.0003,32.80676071,34.99652666,0.00000000,
32.8190,-0.0279,-0.0242,0.9968,0.0001,-0.0003,-0.0003,32.80676071,34.99652666,0.00000000,
32.8320,-0.0271,-0.0247,0.9948,0.0001,-0.0003,-0.0003,32.80676071,34.99652666,0.00000000,
32.8510,-0.0259,-0.0220,0.9958,0.0001,-0.0003,-0.0003,32.80676071,34.99652666,0.00000000,
32.8730,-0.0259,-0.0220,0.9958,-0.0005,-0.0003,0.0003,32.80676071,34.99652666,0.00000000,
32.8760,-0.0259,-0.0220,0.9958,-0.0005,-0.0003,0.0003,32.80676071,34.99652666,0.00000000,
32.8790,-0.0291,-0.0237,0.9963,-0.0005,-0.0003,0.0003,32.80676071,34.99652666,0.00000000,
32.8930,-0.0254,-0.0247,0.9973,-0.0005,-0.0003,0.0003,32.80676071,34.99652666,0.00000000,
32.9110,-0.0271,-0.0235,0.9961,-0.0005,-0.0003,0.0003,32.80676071,34.99652666,0.00000000,
32.9320,-0.0271,-0.0235,0.9961,-0.0005,-0.0003,0.0003,32.80676071,34.99652666,0.00000000,
32.9360,-0.0271,-0.0235,0.9961,-0.0005,-0.0003,0.0009,32.80676071,34.99652666,0.00000000,
32.9390,-0.0261,-0.0247,0.9968,-0.0005,-0.0003,0.0009,32.80676071,34.99652666,0.00000000,
32.9520,-0.0257,-0.0235,0.9929,-0.0005,-0.0003,0.0009,32.80676071,34.99652666,0.00000000,
32.9750,-0.0252,-0.0239,0.9983,-0.0005,-0.0003,0.0009,32.80676071,34.99652666,0.00000000,
32.9940,-0.0252,-0.0239,0.9983,-0.0005,-0.0003,0.0009,32.80676071,34.99652666,0.00000000,
32.9970,-0.0252,-0.0239,0.9983,-0.0005,0.0003,0.0003,32.80676071,34.99652666,0.00000000,
33.0000,-0.0247,-0.0237,0.9970,-0.0005,0.0003,0.0003,32.80676071,34.99652666,0.00000000,
33.0140,-0.0283,-0.0254,0.9926,-0.0005,0.0003,0.0003,32.80676071,34.99652666,0.00000000,
33.0310,-0.0269,-0.0254,0.9931,-0.0005,0.0003,0.0003,32.80676071,34.99652666,0.00000000,
33.0530,-0.0269,-0.0254,0.9931,-0.0005,0.0003,0.0003,32.80676071,34.99652666,0.00000000,
33.0560,-0.0269,-0.0254,0.9931,-0.0005,-0.0003,0.0009,32.80676071,34.99652666,0.00000000,
33.0590,-0.0266,-0.0237,0.9953,-0.0005,-0.0003,0.0009,32.80676071,34.99652666,0.00000000,
33.0710,-0.0257,-0.0230,0.9951,-0.0005,-0.0003,0.0009,32.80676071,34.99652666,0.00000000,
33.0920,-0.0286,-0.0227,0.9958,-0.0005,-0.0003,0.0009,32.80676071,34.99652666,0.00000000,
33.1130,-0.0286,-0.0227,0.9958,-0.0005,-0.0003,0.0009,32.80676071,34.99652666,0.00000000,
33.1170,-0.0286,-0.0227,0.9958,-0.0005,-0.0003,-0.0003,32.80676071,34.99652666,0.00000000,
33.1200,-0.0288,-0.0235,0.9958,-0.0005,-0.0003,-0.0003,32.80676071,34.99652666,0.00000000,
33.1330,-0.0261,-0.0252,0.9958,-0.0005,-0.0003,-0.0003,32.80676071,34.99652666,0.00000000,
33.1520,-0.0257,-0.0237,0.9946,-0.0005,-0.0003,-0.0003,32.80676071,34.99652666,0.00000000,
33.1750,-0.0257,-0.0237,0.9946,-0.0005,-0.0003,-0.0003,32.80676071,34.99652666,0.00000000,
33.1790,-0.0257,-0.0237,0.9946,0.0001,0.0003,0.0003,32.80676071,34.99652666,0.00000000,
33.1810,-0.0283,-0.0232,0.9934,0.0001,0.0003,0.0003,32.80676071,34.99652666,0.00000000,
33.1930,-0.0266,-0.0237,0.9956,0.0001,0.0003,0.0003,32.80676071,34.99652666,0.00000000,
33.2110,-0.0279,-0.0235,0.9953,0.0001,0.0003,0.0003,32.80676071,34.99652666,0.00000000,
33.2320,-0.0279,-0.0235,0.9953,0.0001,0.0003,0.0003,32.80676071,34.99652666,0.00000000,
33.2360,-0.0279,-0.0235,0.9953,0.0014,-0.0003,-0.0003,32.80676071,34.99652666,0.00000000,
33.2390,-0.0257,-0.0249,0.9939,0.0014,-0.0003,-0.0003,32.80676071,34.99652666,0.00000000,
33.2500,-0.0276,-0.0227,0.9936,0.0014,-0.0003,-0.0003,32.80676071,34.99652666,0.00000000,
33.2700,-0.0266,-0.0225,0.9936,0.0014,-0.0003,-0.0003,32.80676071,34.99652666,0.00000000,
33.2910,-0.0266,-0.0225,0.9936,0.0014,-0.0003,-0.0003,32.80676071,34.99652666,0.00000000,
33.2920,-0.0266,-0.0225,0.9936,0.0001,-0.0003,-0.0003,32.80676071,34.99652666,0.00000000,
33.2920,-0.0266,-0.0247,0.9939,0.0001,-0.0003,-0.0003,32.80676071,34.99652666,0.00000000,
33.3100,-0.0269,-0.0252,0.9941,0.0001,-0.0003,-0.0003,32.80676071,34.99652666,0.00000000,
33.3300,-0.0269,-0.0247,0.9944,0.0001,-0.0003,-0.0003,32.80676071,34.99652666,0.00000000,
33.3510,-0.0266,-0.0232,0.9953,0.0001,-0.0003,-0.0003,32.80676071,34.99652666,0.00000000,
33.3530,-0.0266,-0.0232,0.9953,0.0001,-0.0003,-0.0003,32.80676071,34.99652666,0.00000000,
33.3560,-0.0266,-0.0232,0.9953,0.0001,-0.0003,-0.0003,32.80676071,34.99652666,0.00000000,
33.3720,-0.0269,-0.0244,0.9941,0.0001,-0.0003,-0.0003,32.80676071,34.99652666,0.00000000,
