ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
9.805,0.134,0.105,0,0,0,25646,2021-01-15 19:02:33:899
9.805,0.134,0.105,0,0,0,25646,2021-01-15 19:02:33:899
9.805,0.134,0.105,0,0,0,25646,2021-01-15 19:02:33:899
9.805,0.134,0.105,0,0,0,25646,2021-01-15 19:02:33:899
9.805,0.134,0.105,0,0,0,25646,2021-01-15 19:02:33:899
9.805,0.134,0.105,0,0,0,25646,2021-01-15 19:02:33:899
9.805,0.134,0.105,0,0,0,25646,2021-01-15 19:02:33:899
9.805,0.134,0.105,0,0,0,25646,2021-01-15 19:02:33:899
9.805,0.134,0.105,0,0,0,25646,2021-01-15 19:02:33:899
9.805,0.134,0.105,0,0,0,25646,2021-01-15 19:02:33:899
9.805,0.134,0.105,0,0,0,25646,2021-01-15 19:02:33:899
9.805,0.134,0.105,0,0,0,25647,2021-01-15 19:02:33:900
9.805,0.134,0.105,0,0,0,25647,2021-01-15 19:02:33:900
9.805,0.134,0.105,0,0,0,25647,2021-01-15 19:02:33:900
9.805,0.134,0.105,0,0,0,25647,2021-01-15 19:02:33:900
9.805,0.134,0.105,0,0,0,25647,2021-01-15 19:02:33:900
9.805,0.134,0.105,0,0,0,25647,2021-01-15 19:02:33:900
9.805,0.134,0.105,0,0,0,25647,2021-01-15 19:02:33:900
9.805,0.134,0.105,0,0,0,25647,2021-01-15 19:02:33:900
9.805,0.134,0.105,0,0,0,25647,2021-01-15 19:02:33:900
9.805,0.134,0.105,0,0,0,25647,2021-01-15 19:02:33:900
9.805,0.134,0.105,0,0,0,25647,2021-01-15 19:02:33:900
9.805,0.134,0.105,0,0,0,25647,2021-01-15 19:02:33:900
9.805,0.134,0.105,0,0,0,25647,2021-01-15 19:02:33:900
9.805,0.134,0.105,0,0,0,25647,2021-01-15 19:02:33:900
9.805,0.134,0.105,0,0,0,25647,2021-01-15 19:02:33:900
9.805,0.134,0.105,0,0,0,25647,2021-01-15 19:02:33:900
9.805,0.134,0.105,0,0,0,25647,2021-01-15 19:02:33:900
9.805,0.134,0.105,0,0,0,25647,2021-01-15 19:02:33:900
9.805,0.134,0.105,0,0,0,25648,2021-01-15 19:02:33:901
9.805,0.134,0.105,0,0,0,25648,2021-01-15 19:02:33:901
9.805,0.134,0.105,0,0,0,25648,2021-01-15 19:02:33:901
9.805,0.134,0.105,0,0,0,25648,2021-01-15 19:02:33:901
9.805,0.134,0.105,0,0,0,25648,2021-01-15 19:02:33:901
9.805,0.134,0.105,0,0,0,25648,2021-01-15 19:02:33:901
9.805,0.134,0.105,0,0,0,25648,2021-01-15 19:02:33:901
9.805,0.134,0.105,0,0,0,25648,2021-01-15 19:02:33:901
9.805,0.134,0.105,0,0,0,25648,2021-01-15 19:02:33:901
9.805,0.134,0.105,0,0,0,25648,2021-01-15 19:02:33:901
9.805,0.134,0.105,0,0,0,25648,2021-01-15 19:02:33:901
9.805,0.134,0.105,0,0,0,25648,2021-01-15 19:02:33:901
9.805,0.134,0.105,0,0,0,25648,2021-01-15 19:02:33:901
9.805,0.134,0.105,0,0,0,25648,2021-01-15 19:02:33:901
9.805,0.134,0.105,0,0,0,25648,2021-01-15 19:02:33:901
9.805,0.134,0.105,0,0,0,25648,2021-01-15 19:02:33:901
9.805,0.134,0.105,0,0,0,25648,2021-01-15 19:02:33:901
9.805,0.134,0.105,0,0,0,25648,2021-01-15 19:02:33:901
9.805,0.134,0.105,0,0,0,25648,2021-01-15 19:02:33:901
9.805,0.134,0.105,0,0,0,25648,2021-01-15 19:02:33:901
9.805,0.134,0.105,0,0,0,25648,2021-01-15 19:02:33:901
9.805,0.134,0.105,0,0,0,25648,2021-01-15 19:02:33:901
9.805,0.134,0.105,0,0,0,25648,2021-01-15 19:02:33:901
9.805,0.134,0.105,0,0,0,25648,2021-01-15 19:02:33:901
9.805,0.134,0.105,0,0,0,25649,2021-01-15 19:02:33:902
9.805,0.134,0.105,0,0,0,25649,2021-01-15 19:02:33:902
9.805,0.134,0.105,0,0,0,25649,2021-01-15 19:02:33:902
9.805,0.134,0.105,0,0,0,25649,2021-01-15 19:02:33:902
9.805,0.134,0.105,0,0,0,25649,2021-01-15 19:02:33:902
9.805,0.134,0.105,0,0,0,25649,2021-01-15 19:02:33:902
9.805,0.134,0.105,0,0,0,25649,2021-01-15 19:02:33:902
9.805,0.134,0.105,0,0,0,25649,2021-01-15 19:02:33:902
9.805,0.134,0.105,0,0,0,25649,2021-01-15 19:02:33:902
9.805,0.134,0.105,0,0,0,25649,2021-01-15 19:02:33:902
9.805,0.134,0.105,0,0,0,25649,2021-01-15 19:02:33:902
9.805,0.134,0.105,0,0,0,25649,2021-01-15 19:02:33:902
9.805,0.134,0.105,0,0,0,25649,2021-01-15 19:02:33:902
9.805,0.134,0.105,0,0,0,25649,2021-01-15 19:02:33:902
9.805,0.134,0.105,0,0,0,25649,2021-01-15 19:02:33:902
9.805,0.134,0.105,0,0,0,25649,2021-01-15 19:02:33:902
9.805,0.134,0.105,0,0,0,25649,2021-01-15 19:02:33:902
9.805,0.134,0.105,0,0,0,25649,2021-01-15 19:02:33:902
9.805,0.134,0.105,0,0,0,25649,2021-01-15 19:02:33:902
9.805,0.134,0.105,0,0,0,25649,2021-01-15 19:02:33:902
9.805,0.134,0.105,0,0,0,25649,2021-01-15 19:02:33:902
9.805,0.134,0.105,0,0,0,25649,2021-01-15 19:02:33:902
9.805,0.134,0.105,0,0,0,25649,2021-01-15 19:02:33:902
9.805,0.134,0.105,0,0,0,25649,2021-01-15 19:02:33:902
9.805,0.134,0.105,0,0,0,25650,2021-01-15 19:02:33:903
9.805,0.134,0.105,0,0,0,25650,2021-01-15 19:02:33:903
9.805,0.134,0.105,0,0,0,25650,2021-01-15 19:02:33:903
9.805,0.134,0.105,0,0,0,25650,2021-01-15 19:02:33:903
9.805,0.134,0.105,0,0,0,25650,2021-01-15 19:02:33:903
9.805,0.134,0.105,0,0,0,25650,2021-01-15 19:02:33:903
9.805,0.134,0.105,0,0,0,25650,2021-01-15 19:02:33:903
9.805,0.134,0.105,0,0,0,25650,2021-01-15 19:02:33:903
9.805,0.134,0.105,0,0,0,25650,2021-01-15 19:02:33:903
9.805,0.134,0.105,0,0,0,25650,2021-01-15 19:02:33:903
9.805,0.134,0.105,0,0,0,25650,2021-01-15 19:02:33:903
9.805,0.134,0.105,0,0,0,25650,2021-01-15 19:02:33:903
9.805,0.134,0.105,0,0,0,25650,2021-01-15 19:02:33:903
9.805,0.134,0.105,0,0,0,25650,2021-01-15 19:02:33:903
9.805,0.134,0.105,0,0,0,25650,2021-01-15 19:02:33:903
9.805,0.134,0.105,0,0,0,25650,2021-01-15 19:02:33:903
9.805,0.134,0.105,0,0,0,25650,2021-01-15 19:02:33:903
9.805,0.134,0.105,0,0,0,25650,2021-01-15 19:02:33:903
9.805,0.134,0.105,0,0,0,25650,2021-01-15 19:02:33:903
9.805,0.134,0.105,0,0,0,25650,2021-01-15 19:02:33:903
9.805,0.134,0.105,0,0,0,25650,2021-01-15 19:02:33:903
9.805,0.134,0.105,0,0,0,25650,2021-01-15 19:02:33:903
9.805,0.134,0.105,0,0,0,25650,2021-01-15 19:02:33:903
9.805,0.134,0.105,0,0,0,25654,2021-01-15 19:02:33:907
9.805,0.134,0.105,0,0,0,25654,2021-01-15 19:02:33:907
9.805,0.134,0.105,0,0,0,25654,2021-01-15 19:02:33:907
9.805,0.134,0.105,0,0,0,25654,2021-01-15 19:02:33:907
9.805,0.134,0.105,0,0,0,25654,2021-01-15 19:02:33:907
9.805,0.134,0.105,0,0,0,25654,2021-01-15 19:02:33:907
9.805,0.134,0.105,0,0,0,25654,2021-01-15 19:02:33:907
9.805,0.134,0.105,0,0,0,25654,2021-01-15 19:02:33:907
9.805,0.134,0.105,0,0,0,25654,2021-01-15 19:02:33:907
9.805,0.134,0.105,0,0,0,25654,2021-01-15 19:02:33:907
9.805,0.134,0.105,0,0,0,25654,2021-01-15 19:02:33:907
9.805,0.134,0.105,0,0,0,25654,2021-01-15 19:02:33:907
9.805,0.134,0.105,0,0,0,25654,2021-01-15 19:02:33:907
9.805,0.134,0.105,0,0,0,25654,2021-01-15 19:02:33:907
9.805,0.134,0.105,0,0,0,25654,2021-01-15 19:02:33:907
9.805,0.134,0.105,0,0,0,25654,2021-01-15 19:02:33:907
9.805,0.134,0.105,0,0,0,25654,2021-01-15 19:02:33:907
9.805,0.134,0.105,0,0,0,25654,2021-01-15 19:02:33:907
9.805,0.134,0.105,0,0,0,25654,2021-01-15 19:02:33:907
9.805,0.134,0.105,0,0,0,25654,2021-01-15 19:02:33:907
9.805,0.134,0.105,0,0,0,25655,2021-01-15 19:02:33:908
9.805,0.134,0.105,0,0,0,25655,2021-01-15 19:02:33:908
9.805,0.134,0.105,0,0,0,25655,2021-01-15 19:02:33:908
9.805,0.134,0.105,0,0,0,25655,2021-01-15 19:02:33:908
9.805,0.134,0.105,0,0,0,25655,2021-01-15 19:02:33:908
9.805,0.134,0.105,0,0,0,25655,2021-01-15 19:02:33:908
9.805,0.134,0.105,0,0,0,25655,2021-01-15 19:02:33:908
9.805,0.134,0.105,0,0,0,25655,2021-01-15 19:02:33:908
9.805,0.134,0.105,0,0,0,25655,2021-01-15 19:02:33:908
9.805,0.134,0.105,0,0,0,25655,2021-01-15 19:02:33:908
9.805,0.134,0.105,0,0,0,25655,2021-01-15 19:02:33:908
9.805,0.134,0.105,0,0,0,25655,2021-01-15 19:02:33:908
9.805,0.134,0.105,0,0,0,25655,2021-01-15 19:02:33:908
9.805,0.134,0.105,0,0,0,25655,2021-01-15 19:02:33:908
9.805,0.134,0.105,0,0,0,25655,2021-01-15 19:02:33:908
9.805,0.134,0.105,0,0,0,25655,2021-01-15 19:02:33:908
9.805,0.134,0.105,0,0,0,25655,2021-01-15 19:02:33:908
9.805,0.134,0.105,0,0,0,25655,2021-01-15 19:02:33:908
9.805,0.134,0.105,0,0,0,25655,2021-01-15 19:02:33:908
9.805,0.134,0.105,0,0,0,25655,2021-01-15 19:02:33:908
9.805,0.134,0.105,0,0,0,25655,2021-01-15 19:02:33:908
9.805,0.134,0.105,0,0,0,25655,2021-01-15 19:02:33:908
9.805,0.134,0.105,0,0,0,25655,2021-01-15 19:02:33:908
9.805,0.134,0.105,0,0,0,25655,2021-01-15 19:02:33:908
9.805,0.134,0.105,0,0,0,25655,2021-01-15 19:02:33:908
9.805,0.134,0.105,0,0,0,25656,2021-01-15 19:02:33:909
9.805,0.134,0.105,0,0,0,25656,2021-01-15 19:02:33:909
9.805,0.134,0.105,0,0,0,25656,2021-01-15 19:02:33:909
9.805,0.134,0.105,0,0,0,25656,2021-01-15 19:02:33:909
9.805,0.134,0.105,0,0,0,25656,2021-01-15 19:02:33:909
9.805,0.134,0.105,0,0,0,25656,2021-01-15 19:02:33:909
9.805,0.134,0.105,0,0,0,25656,2021-01-15 19:02:33:909
9.805,0.134,0.105,0,0,0,25656,2021-01-15 19:02:33:909
9.805,0.134,0.105,0,0,0,25656,2021-01-15 19:02:33:909
9.805,0.134,0.105,0,0,0,25656,2021-01-15 19:02:33:909
9.805,0.134,0.105,0,0,0,25656,2021-01-15 19:02:33:909
9.805,0.134,0.105,0,0,0,25656,2021-01-15 19:02:33:909
9.805,0.134,0.105,0,0,0,25656,2021-01-15 19:02:33:909
9.805,0.134,0.105,0,0,0,25656,2021-01-15 19:02:33:909
9.805,0.134,0.105,0,0,0,25656,2021-01-15 19:02:33:909
9.805,0.134,0.105,0,0,0,25656,2021-01-15 19:02:33:909
9.805,0.134,0.105,0,0,0,25656,2021-01-15 19:02:33:909
9.805,0.134,0.105,0,0,0,25656,2021-01-15 19:02:33:909
9.805,0.134,0.105,0,0,0,25656,2021-01-15 19:02:33:909
9.805,0.134,0.105,0,0,0,25656,2021-01-15 19:02:33:909
9.805,0.134,0.105,0,0,0,25656,2021-01-15 19:02:33:909
9.805,0.134,0.105,0,0,0,25656,2021-01-15 19:02:33:909
9.805,0.134,0.105,0,0,0,25656,2021-01-15 19:02:33:909
9.805,0.134,0.105,0,0,0,25656,2021-01-15 19:02:33:909
9.805,0.134,0.105,0,0,0,25656,2021-01-15 19:02:33:909
9.805,0.134,0.105,0,0,0,25657,2021-01-15 19:02:33:910
9.805,0.134,0.105,0,0,0,25657,2021-01-15 19:02:33:910
9.805,0.134,0.105,0,0,0,25657,2021-01-15 19:02:33:910
9.805,0.134,0.105,0,0,0,25657,2021-01-15 19:02:33:910
9.805,0.134,0.105,0,0,0,25657,2021-01-15 19:02:33:910
9.805,0.134,0.105,0,0,0,25657,2021-01-15 19:02:33:910
9.805,0.134,0.105,0,0,0,25657,2021-01-15 19:02:33:910
9.805,0.134,0.105,0,0,0,25657,2021-01-15 19:02:33:910
9.805,0.134,0.105,0,0,0,25657,2021-01-15 19:02:33:910
9.805,0.134,0.105,0,0,0,25657,2021-01-15 19:02:33:910
9.805,0.134,0.105,0,0,0,25657,2021-01-15 19:02:33:910
9.805,0.134,0.105,0,0,0,25657,2021-01-15 19:02:33:910
9.805,0.134,0.105,0,0,0,25657,2021-01-15 19:02:33:910
9.805,0.134,0.105,0,0,0,25657,2021-01-15 19:02:33:910
9.805,0.134,0.105,0,0,0,25657,2021-01-15 19:02:33:910
9.805,0.134,0.105,0,0,0,25657,2021-01-15 19:02:33:910
9.805,0.134,0.105,0,0,0,25657,2021-01-15 19:02:33:910
9.805,0.134,0.105,0,0,0,25657,2021-01-15 19:02:33:910
9.805,0.134,0.105,0,0,0,25657,2021-01-15 19:02:33:910
9.805,0.134,0.105,0,0,0,25657,2021-01-15 19:02:33:910
9.805,0.134,0.105,0,0,0,25657,2021-01-15 19:02:33:910
9.805,0.134,0.105,0,0,0,25657,2021-01-15 19:02:33:910
9.805,0.134,0.105,0,0,0,25657,2021-01-15 19:02:33:910
9.805,0.134,0.105,0,0,0,25657,2021-01-15 19:02:33:910
9.805,0.134,0.105,0,0,0,25657,2021-01-15 19:02:33:910
9.805,0.134,0.105,0,0,0,25657,2021-01-15 19:02:33:910
9.805,0.134,0.105,0,0,0,25658,2021-01-15 19:02:33:911
9.805,0.134,0.105,0,0,0,25658,2021-01-15 19:02:33:911
9.805,0.134,0.105,0,0,0,25658,2021-01-15 19:02:33:911
9.805,0.134,0.105,0,0,0,25658,2021-01-15 19:02:33:911
9.805,0.134,0.105,0,0,0,25658,2021-01-15 19:02:33:911
9.805,0.134,0.105,0,0,0,25658,2021-01-15 19:02:33:911
9.805,0.134,0.105,0,0,0,25658,2021-01-15 19:02:33:911
9.805,0.134,0.105,0,0,0,25658,2021-01-15 19:02:33:911
9.805,0.134,0.105,0,0,0,25658,2021-01-15 19:02:33:911
9.805,0.134,0.105,0,0,0,25658,2021-01-15 19:02:33:911
9.805,0.134,0.105,0,0,0,25658,2021-01-15 19:02:33:911
9.805,0.134,0.105,0,0,0,25658,2021-01-15 19:02:33:911
9.805,0.134,0.105,0,0,0,25658,2021-01-15 19:02:33:911
9.805,0.134,0.105,0,0,0,25658,2021-01-15 19:02:33:911
9.805,0.134,0.105,0,0,0,25658,2021-01-15 19:02:33:911
9.805,0.134,0.105,0,0,0,25658,2021-01-15 19:02:33:911
9.805,0.134,0.105,0,0,0,25658,2021-01-15 19:02:33:911
9.805,0.134,0.105,0,0,0,25658,2021-01-15 19:02:33:911
9.805,0.134,0.105,0,0,0,25658,2021-01-15 19:02:33:911
9.805,0.134,0.105,0,0,0,25659,2021-01-15 19:02:33:912
9.805,0.134,0.105,0,0,0,25659,2021-01-15 19:02:33:912
9.805,0.134,0.105,0,0,0,25659,2021-01-15 19:02:33:912
9.805,0.134,0.105,0,0,0,25659,2021-01-15 19:02:33:912
9.805,0.134,0.105,0,0,0,25659,2021-01-15 19:02:33:912
9.805,0.134,0.105,0,0,0,25659,2021-01-15 19:02:33:912
9.805,0.134,0.105,0,0,0,25659,2021-01-15 19:02:33:912
9.805,0.134,0.105,0,0,0,25659,2021-01-15 19:02:33:912
9.805,0.134,0.105,0,0,0,25659,2021-01-15 19:02:33:912
9.805,0.134,0.105,0,0,0,25659,2021-01-15 19:02:33:912
9.805,0.134,0.105,0,0,0,25659,2021-01-15 19:02:33:912
9.805,0.134,0.105,0,0,0,25659,2021-01-15 19:02:33:912
9.805,0.134,0.105,0,0,0,25659,2021-01-15 19:02:33:912
9.805,0.134,0.105,0,0,0,25659,2021-01-15 19:02:33:912
9.805,0.134,0.105,0,0,0,25659,2021-01-15 19:02:33:912
9.805,0.134,0.105,0,0,0,25659,2021-01-15 19:02:33:912
9.805,0.134,0.105,0,0,0,25660,2021-01-15 19:02:33:913
9.805,0.134,0.105,0,0,0,25660,2021-01-15 19:02:33:913
9.805,0.134,0.105,0,0,0,25660,2021-01-15 19:02:33:913
9.805,0.134,0.105,0,0,0,25660,2021-01-15 19:02:33:913
9.805,0.134,0.105,0,0,0,25660,2021-01-15 19:02:33:913
9.805,0.134,0.105,0,0,0,25660,2021-01-15 19:02:33:913
9.805,0.134,0.105,0,0,0,25660,2021-01-15 19:02:33:913
9.805,0.134,0.105,0,0,0,25660,2021-01-15 19:02:33:913
9.805,0.134,0.105,0,0,0,25660,2021-01-15 19:02:33:913
9.805,0.134,0.105,0,0,0,25660,2021-01-15 19:02:33:913
9.805,0.134,0.105,0,0,0,25660,2021-01-15 19:02:33:913
9.805,0.134,0.105,0,0,0,25660,2021-01-15 19:02:33:913
9.805,0.134,0.105,0,0,0,25660,2021-01-15 19:02:33:913
9.805,0.134,0.105,0,0,0,25660,2021-01-15 19:02:33:913
9.805,0.134,0.105,0,0,0,25660,2021-01-15 19:02:33:913
9.805,0.134,0.105,0,0,0,25660,2021-01-15 19:02:33:913
9.805,0.134,0.105,0,0,0,25660,2021-01-15 19:02:33:913
9.805,0.134,0.105,0,0,0,25660,2021-01-15 19:02:33:913
9.805,0.134,0.105,0,0,0,25660,2021-01-15 19:02:33:913
9.805,0.134,0.105,0,0,0,25660,2021-01-15 19:02:33:913
9.805,0.134,0.105,0,0,0,25660,2021-01-15 19:02:33:913
9.805,0.134,0.105,0,0,0,25660,2021-01-15 19:02:33:913
9.805,0.134,0.105,0,0,0,25660,2021-01-15 19:02:33:913
9.805,0.134,0.105,0,0,0,25660,2021-01-15 19:02:33:913
9.805,0.134,0.105,0,0,0,25660,2021-01-15 19:02:33:913
9.805,0.134,0.105,0,0,0,25660,2021-01-15 19:02:33:913
9.805,0.134,0.105,0,0,0,25660,2021-01-15 19:02:33:913
9.805,0.134,0.105,0,0,0,25661,2021-01-15 19:02:33:914
9.805,0.134,0.105,0,0,0,25661,2021-01-15 19:02:33:914
9.805,0.134,0.105,0,0,0,25661,2021-01-15 19:02:33:914
9.805,0.134,0.105,0,0,0,25661,2021-01-15 19:02:33:914
9.805,0.134,0.105,0,0,0,25661,2021-01-15 19:02:33:914
9.805,0.134,0.105,0,0,0,25661,2021-01-15 19:02:33:914
9.805,0.134,0.105,0,0,0,25661,2021-01-15 19:02:33:914
9.805,0.134,0.105,0,0,0,25661,2021-01-15 19:02:33:914
9.805,0.134,0.105,0,0,0,25661,2021-01-15 19:02:33:914
9.805,0.134,0.105,0,0,0,25661,2021-01-15 19:02:33:914
9.805,0.134,0.105,0,0,0,25661,2021-01-15 19:02:33:914
9.805,0.134,0.105,0,0,0,25661,2021-01-15 19:02:33:914
9.805,0.134,0.105,0,0,0,25661,2021-01-15 19:02:33:914
9.805,0.134,0.105,0,0,0,25661,2021-01-15 19:02:33:914
9.805,0.134,0.105,0,0,0,25661,2021-01-15 19:02:33:914
9.805,0.134,0.105,0,0,0,25661,2021-01-15 19:02:33:914
9.805,0.134,0.105,0,0,0,25661,2021-01-15 19:02:33:914
9.805,0.134,0.105,0,0,0,25661,2021-01-15 19:02:33:914
9.805,0.134,0.105,0,0,0,25661,2021-01-15 19:02:33:914
9.805,0.134,0.105,0,0,0,25661,2021-01-15 19:02:33:914
9.805,0.134,0.105,0,0,0,25661,2021-01-15 19:02:33:914
9.805,0.134,0.105,0,0,0,25661,2021-01-15 19:02:33:914
9.805,0.134,0.105,0,0,0,25661,2021-01-15 19:02:33:914
9.805,0.134,0.105,0,0,0,25663,2021-01-15 19:02:33:916
9.805,0.134,0.105,0,0,0,25673,2021-01-15 19:02:33:926
9.805,0.153,0.117,0,0,0,25683,2021-01-15 19:02:33:936
9.805,0.153,0.117,0,0,0,25692,2021-01-15 19:02:33:945
9.805,0.153,0.117,0,0,0,25702,2021-01-15 19:02:33:955
9.805,0.153,0.117,0,0,0,25713,2021-01-15 19:02:33:966
9.805,0.153,0.117,0,0,0,25723,2021-01-15 19:02:33:976
9.805,0.153,0.117,0,0,0,25733,2021-01-15 19:02:33:986
9.805,0.153,0.117,0,0,0,25742,2021-01-15 19:02:33:995
9.833,0.136,0.115,0,0,0,25753,2021-01-15 19:02:34:006
9.833,0.136,0.115,0,0,0,25763,2021-01-15 19:02:34:016
9.833,0.136,0.115,0,0,0,25773,2021-01-15 19:02:34:026
9.833,0.136,0.115,0,0,0,25782,2021-01-15 19:02:34:035
9.833,0.136,0.115,0,0,0,25793,2021-01-15 19:02:34:046
9.833,0.136,0.115,0,0,0,25803,2021-01-15 19:02:34:056
9.797,0.151,0.089,0,0,0,25813,2021-01-15 19:02:34:066
9.797,0.151,0.089,0,0,0,25823,2021-01-15 19:02:34:076
9.797,0.151,0.089,0,0,0,25833,2021-01-15 19:02:34:086
9.797,0.151,0.089,0,0,0,25843,2021-01-15 19:02:34:096
9.797,0.151,0.089,0,0,0,25853,2021-01-15 19:02:34:106
9.797,0.151,0.089,0,0,0,25863,2021-01-15 19:02:34:116
9.795,0.144,0.089,0,0,0,25873,2021-01-15 19:02:34:126
9.795,0.144,0.089,0,0,0,25883,2021-01-15 19:02:34:136
9.795,0.144,0.089,0,0,0,25892,2021-01-15 19:02:34:145
9.795,0.144,0.089,0,0,0,25903,2021-01-15 19:02:34:156
9.795,0.144,0.089,0,0,0,25913,2021-01-15 19:02:34:166
9.795,0.144,0.089,0,0,0,25923,2021-01-15 19:02:34:176
9.795,0.146,0.101,0,0,0,25932,2021-01-15 19:02:34:185
9.795,0.146,0.101,0,0,0,25943,2021-01-15 19:02:34:196
9.795,0.146,0.101,0,0,0,25953,2021-01-15 19:02:34:206
9.795,0.146,0.101,0,0,0,25963,2021-01-15 19:02:34:216
9.795,0.146,0.101,0,0,0,25973,2021-01-15 19:02:34:226
9.795,0.146,0.101,0,0,0,25983,2021-01-15 19:02:34:236
9.8,0.151,0.074,0,0,0,25993,2021-01-15 19:02:34:246
9.8,0.151,0.074,0,0,0,26003,2021-01-15 19:02:34:256
9.8,0.151,0.074,0,0,0,26015,2021-01-15 19:02:34:268
9.8,0.151,0.074,0,0,0,26022,2021-01-15 19:02:34:275
9.8,0.151,0.074,0,0,0,26033,2021-01-15 19:02:34:286
9.8,0.151,0.074,0,0,0,26043,2021-01-15 19:02:34:296
9.807,0.132,0.101,0,0,0,26053,2021-01-15 19:02:34:306
9.807,0.132,0.101,0,0,0,26064,2021-01-15 19:02:34:317
9.807,0.132,0.101,0,0,0,26073,2021-01-15 19:02:34:326
9.807,0.132,0.101,0,0,0,26083,2021-01-15 19:02:34:336
9.807,0.132,0.101,0,0,0,26093,2021-01-15 19:02:34:346
9.807,0.132,0.101,0,0,0,26102,2021-01-15 19:02:34:355
9.797,0.127,0.093,0,0,0,26113,2021-01-15 19:02:34:366
9.797,0.127,0.093,0,0,0,26123,2021-01-15 19:02:34:376
9.797,0.127,0.093,0,0,0,26133,2021-01-15 19:02:34:386
9.797,0.127,0.093,0,0,0,26143,2021-01-15 19:02:34:396
9.797,0.127,0.093,0,0,0,26153,2021-01-15 19:02:34:406
9.797,0.127,0.093,0,0,0,26163,2021-01-15 19:02:34:416
9.817,0.144,0.089,0,0,0,26172,2021-01-15 19:02:34:425
9.817,0.144,0.089,0,0,0,26183,2021-01-15 19:02:34:436
9.817,0.144,0.089,0,0,0,26192,2021-01-15 19:02:34:445
9.817,0.144,0.089,0,0,0,26203,2021-01-15 19:02:34:456
9.817,0.144,0.089,0,0,0,26213,2021-01-15 19:02:34:466
9.817,0.144,0.089,0,0,0,26223,2021-01-15 19:02:34:476
9.805,0.146,0.089,0,0,0,26233,2021-01-15 19:02:34:486
9.805,0.146,0.089,0,0,0,26243,2021-01-15 19:02:34:496
9.805,0.146,0.089,0,0,0,26253,2021-01-15 19:02:34:506
9.805,0.146,0.089,0,0,0,26262,2021-01-15 19:02:34:515
9.805,0.146,0.089,0,0,0,26273,2021-01-15 19:02:34:526
9.805,0.146,0.089,0,0,0,26282,2021-01-15 19:02:34:535
9.8,0.134,0.101,0,0,0,26293,2021-01-15 19:02:34:546
9.8,0.134,0.101,0,0,0,26302,2021-01-15 19:02:34:555
9.8,0.134,0.101,0,0,0,26313,2021-01-15 19:02:34:566
9.8,0.134,0.101,0,0,0,26323,2021-01-15 19:02:34:576
9.8,0.134,0.101,0,0,0,26333,2021-01-15 19:02:34:586
9.8,0.134,0.101,0,0,0,26343,2021-01-15 19:02:34:596
9.795,0.122,0.093,0,0,0,26352,2021-01-15 19:02:34:605
9.795,0.122,0.093,0,0,0,26363,2021-01-15 19:02:34:616
9.795,0.122,0.093,0,0,0,26373,2021-01-15 19:02:34:626
9.795,0.122,0.093,0,0,0,26383,2021-01-15 19:02:34:636
9.795,0.122,0.093,0,0,0,26393,2021-01-15 19:02:34:646
9.795,0.122,0.093,0,0,0,26402,2021-01-15 19:02:34:655
9.8,0.132,0.101,0,0,0,26413,2021-01-15 19:02:34:666
9.8,0.132,0.101,0,0,0,26423,2021-01-15 19:02:34:676
9.8,0.132,0.101,0,0,0,26433,2021-01-15 19:02:34:686
9.8,0.132,0.101,0,0,0,26443,2021-01-15 19:02:34:696
9.8,0.132,0.101,0,0,0,26452,2021-01-15 19:02:34:705
9.8,0.132,0.101,0,0,0,27517,2021-01-15 19:02:35:770
9.8,0.132,0.101,0,0,0,27542,2021-01-15 19:02:35:795
9.8,0.132,0.101,0,0,0,27543,2021-01-15 19:02:35:796
9.8,0.132,0.101,0,0,0,27547,2021-01-15 19:02:35:800
9.8,0.132,0.101,0,0,0,27548,2021-01-15 19:02:35:801
9.8,0.132,0.101,0,0,0,27548,2021-01-15 19:02:35:801
9.8,0.132,0.101,0,0,0,27549,2021-01-15 19:02:35:802
9.8,0.132,0.101,0,0,0,27549,2021-01-15 19:02:35:802
9.8,0.132,0.101,0,0,0,27549,2021-01-15 19:02:35:802
9.8,0.132,0.101,0,0,0,27549,2021-01-15 19:02:35:802
9.8,0.132,0.101,0,0,0,27550,2021-01-15 19:02:35:803
9.8,0.132,0.101,0,0,0,27550,2021-01-15 19:02:35:803
9.8,0.132,0.101,0,0,0,27550,2021-01-15 19:02:35:803
9.8,0.132,0.101,0,0,0,27550,2021-01-15 19:02:35:803
9.8,0.132,0.101,0,0,0,27550,2021-01-15 19:02:35:803
9.807,0.139,0.081,0,0,0,27589,2021-01-15 19:02:35:842
9.807,0.139,0.081,0,0,0,27590,2021-01-15 19:02:35:843
9.807,0.139,0.081,0,0,0,27590,2021-01-15 19:02:35:843
9.807,0.139,0.081,0,0,0,27595,2021-01-15 19:02:35:848
9.807,0.139,0.081,0,0,0,27595,2021-01-15 19:02:35:848
9.807,0.139,0.081,0,0,0,27596,2021-01-15 19:02:35:849
9.807,0.139,0.081,0,0,0,27596,2021-01-15 19:02:35:849
9.807,0.139,0.081,0,0,0,27597,2021-01-15 19:02:35:850
9.807,0.139,0.081,0,0,0,27597,2021-01-15 19:02:35:850
