ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-9.738,-0.182,0.39,0,0,0,2954,2021-01-15 19:03:32:353
-9.738,-0.182,0.39,0,0,0,2964,2021-01-15 19:03:32:363
-9.738,-0.182,0.39,0,0,0,2974,2021-01-15 19:03:32:373
-9.738,-0.182,0.39,0,0,0,2984,2021-01-15 19:03:32:383
-9.738,-0.182,0.39,0,0.001,0,2993,2021-01-15 19:03:32:392
-9.738,-0.182,0.39,0,0.001,0,3003,2021-01-15 19:03:32:402
-9.721,-0.158,0.381,0,0.001,0,3014,2021-01-15 19:03:32:413
-9.721,-0.158,0.381,0,0.001,0,3024,2021-01-15 19:03:32:423
-9.721,-0.158,0.381,0,0.001,0,3034,2021-01-15 19:03:32:433
-9.721,-0.158,0.381,0,0.001,0,3044,2021-01-15 19:03:32:443
-9.721,-0.158,0.381,0,0.001,0,3054,2021-01-15 19:03:32:453
-9.721,-0.158,0.381,0,0,0,3064,2021-01-15 19:03:32:463
-9.716,-0.17,0.39,0,0,0,3073,2021-01-15 19:03:32:472
-9.716,-0.17,0.39,0,0,0,3084,2021-01-15 19:03:32:483
-9.716,-0.17,0.39,0,0,0,3094,2021-01-15 19:03:32:493
-9.716,-0.17,0.39,0,0,0,3104,2021-01-15 19:03:32:503
-9.716,-0.17,0.39,0,0,0,3114,2021-01-15 19:03:32:513
-9.716,-0.17,0.39,0,0,0,3124,2021-01-15 19:03:32:523
-9.709,-0.165,0.383,0,0,0,3134,2021-01-15 19:03:32:533
-9.709,-0.165,0.383,0,0,0,3144,2021-01-15 19:03:32:543
-9.709,-0.165,0.383,0,0,0,3154,2021-01-15 19:03:32:553
-9.709,-0.165,0.383,0,0,0,3163,2021-01-15 19:03:32:562
-9.709,-0.165,0.383,0,0.001,0,3174,2021-01-15 19:03:32:573
-9.709,-0.165,0.383,0,0.001,0,3183,2021-01-15 19:03:32:582
-9.723,-0.151,0.393,0,0.001,0,3194,2021-01-15 19:03:32:593
-9.723,-0.151,0.393,0,0.001,0,3203,2021-01-15 19:03:32:602
-9.723,-0.151,0.393,0,0.001,0,3214,2021-01-15 19:03:32:613
-9.723,-0.151,0.393,0,0.001,0,3223,2021-01-15 19:03:32:622
-9.723,-0.151,0.393,0,0.001,0,3234,2021-01-15 19:03:32:633
-9.723,-0.151,0.393,0,0.001,0,3244,2021-01-15 19:03:32:643
-9.714,-0.175,0.4,0,0.001,0,3254,2021-01-15 19:03:32:653
-9.714,-0.175,0.4,0,0.001,0,3264,2021-01-15 19:03:32:663
-9.714,-0.175,0.4,0,0.001,0,3274,2021-01-15 19:03:32:673
-9.714,-0.175,0.4,0,0.001,0,3284,2021-01-15 19:03:32:683
-9.714,-0.175,0.4,0,0.001,0,3294,2021-01-15 19:03:32:693
-9.714,-0.175,0.4,0,0.001,0,3304,2021-01-15 19:03:32:703
-9.733,-0.16,0.381,0,0.001,0,3314,2021-01-15 19:03:32:713
-9.733,-0.16,0.381,0,0.001,0,3324,2021-01-15 19:03:32:723
-9.733,-0.16,0.381,0,0.001,0,3334,2021-01-15 19:03:32:733
-9.733,-0.16,0.381,0,0.001,0,3344,2021-01-15 19:03:32:743
-9.733,-0.16,0.381,0,0.001,0,3354,2021-01-15 19:03:32:753
-9.733,-0.16,0.381,0,0.001,0,3364,2021-01-15 19:03:32:763
-9.718,-0.17,0.395,0,0.001,0,3373,2021-01-15 19:03:32:772
-9.718,-0.17,0.395,0,0.001,0,3385,2021-01-15 19:03:32:784
-9.718,-0.17,0.395,0,0.001,0,3393,2021-01-15 19:03:32:792
-9.718,-0.17,0.395,0,0.001,0,3404,2021-01-15 19:03:32:803
-9.718,-0.17,0.395,0,0,0,3414,2021-01-15 19:03:32:813
-9.718,-0.17,0.395,0,0,0,3423,2021-01-15 19:03:32:822
-9.716,-0.177,0.393,0,0,0,3434,2021-01-15 19:03:32:833
-9.716,-0.177,0.393,0,0,0,3443,2021-01-15 19:03:32:842
-9.716,-0.177,0.393,0,0,0,3454,2021-01-15 19:03:32:853
-9.716,-0.177,0.393,0,0,0,3463,2021-01-15 19:03:32:862
-9.716,-0.177,0.393,0,0,0,3474,2021-01-15 19:03:32:873
-9.716,-0.177,0.393,0,0,0,3484,2021-01-15 19:03:32:883
-9.718,-0.153,0.381,0,0,0,3493,2021-01-15 19:03:32:892
-9.718,-0.153,0.381,0,0,0,3504,2021-01-15 19:03:32:903
-9.718,-0.153,0.381,0,0,0,3513,2021-01-15 19:03:32:912
-9.718,-0.153,0.381,0,0,0,3524,2021-01-15 19:03:32:923
