ACCELEROMETER X (m/sֲ²),ACCELEROMETER Y (m/sֲ²),ACCELEROMETER Z (m/sֲ²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.158,9.766,0.249,0,0,0,21616,2021-01-15 19:06:16:468
-0.158,9.766,0.249,0,0,0,21625,2021-01-15 19:06:16:477
-0.158,9.766,0.249,0,0,0,21636,2021-01-15 19:06:16:488
-0.158,9.766,0.249,0,0,0,21646,2021-01-15 19:06:16:498
-0.158,9.766,0.249,0,0,0,21661,2021-01-15 19:06:16:513
-0.151,9.781,0.275,0,0,0,21666,2021-01-15 19:06:16:518
-0.151,9.781,0.275,0,0,0,21676,2021-01-15 19:06:16:528
-0.151,9.781,0.275,0,0,0,21686,2021-01-15 19:06:16:538
-0.151,9.781,0.275,0,0,0,21696,2021-01-15 19:06:16:548
-0.151,9.781,0.275,0,0,0,21706,2021-01-15 19:06:16:558
-0.163,9.778,0.266,0,0,0,21734,2021-01-15 19:06:16:586
-0.163,9.778,0.266,0,0,0,21734,2021-01-15 19:06:16:586
-0.163,9.778,0.266,0,0,0,21738,2021-01-15 19:06:16:590
-0.163,9.778,0.266,0,0,0,21746,2021-01-15 19:06:16:598
-0.163,9.778,0.266,0,0,0,21756,2021-01-15 19:06:16:608
-0.163,9.778,0.266,0,0,0,21766,2021-01-15 19:06:16:618
-0.163,9.778,0.266,0,0,0,21776,2021-01-15 19:06:16:628
-0.156,9.771,0.273,0,0,0,21786,2021-01-15 19:06:16:638
-0.156,9.771,0.273,0,0,0,21797,2021-01-15 19:06:16:649
-0.156,9.771,0.273,0,0,0,21806,2021-01-15 19:06:16:658
-0.156,9.771,0.273,0,0,0,21823,2021-01-15 19:06:16:675
-0.156,9.771,0.273,0,0,0,21826,2021-01-15 19:06:16:678
-0.156,9.771,0.273,0,0,0,21838,2021-01-15 19:06:16:690
-0.158,9.759,0.275,0,0,0,21854,2021-01-15 19:06:16:706
-0.158,9.759,0.275,0,0,0,21856,2021-01-15 19:06:16:708
-0.158,9.759,0.275,0,0,0,21866,2021-01-15 19:06:16:718
-0.158,9.759,0.275,0,0,0,21876,2021-01-15 19:06:16:728
-0.158,9.759,0.275,0,0,0,21888,2021-01-15 19:06:16:740
-0.158,9.759,0.275,0,0,0,21895,2021-01-15 19:06:16:747
-0.158,9.759,0.275,0,0,0,21906,2021-01-15 19:06:16:758
-0.163,9.773,0.271,0,0,0,21916,2021-01-15 19:06:16:768
-0.163,9.773,0.271,0,0,0,21937,2021-01-15 19:06:16:789
-0.163,9.773,0.271,0,0,0,21938,2021-01-15 19:06:16:790
-0.163,9.773,0.271,0,0,0,21945,2021-01-15 19:06:16:797
-0.163,9.773,0.271,0,0,0,21956,2021-01-15 19:06:16:808
-0.172,9.773,0.271,0,0,0,21966,2021-01-15 19:06:16:818
-0.172,9.773,0.271,0,0,0,21976,2021-01-15 19:06:16:828
-0.172,9.773,0.271,0,0,0,21986,2021-01-15 19:06:16:838
-0.172,9.773,0.271,0,0,0,21996,2021-01-15 19:06:16:848
-0.172,9.773,0.271,0,0,0,22006,2021-01-15 19:06:16:858
-0.172,9.773,0.271,0,0,0,22016,2021-01-15 19:06:16:868
-0.172,9.773,0.271,0,0,0,22025,2021-01-15 19:06:16:877
-0.158,9.764,0.268,0,0,0,22035,2021-01-15 19:06:16:887
-0.158,9.764,0.268,0,0,0,22046,2021-01-15 19:06:16:898
-0.158,9.764,0.268,0,0,0,22060,2021-01-15 19:06:16:912
-0.158,9.764,0.268,0,0,0,22069,2021-01-15 19:06:16:921
-0.158,9.764,0.268,0,0,0,22076,2021-01-15 19:06:16:928
-0.153,9.769,0.273,0,0,0,22090,2021-01-15 19:06:16:942
-0.153,9.769,0.273,0,0,0,22095,2021-01-15 19:06:16:947
-0.153,9.769,0.273,0,0,0,22112,2021-01-15 19:06:16:964
-0.153,9.769,0.273,0,0,0,22118,2021-01-15 19:06:16:970
-0.153,9.769,0.273,0,0,0,22127,2021-01-15 19:06:16:979
-0.153,9.769,0.273,0,0,0,22137,2021-01-15 19:06:16:989
-0.163,9.773,0.263,0,0,0,22154,2021-01-15 19:06:17:006
-0.163,9.773,0.263,0,0,0,22155,2021-01-15 19:06:17:007
-0.163,9.773,0.263,0,0,0,22167,2021-01-15 19:06:17:019
-0.163,9.773,0.263,0,0,0,22176,2021-01-15 19:06:17:028
-0.163,9.773,0.263,0,0,0,22186,2021-01-15 19:06:17:038
-0.163,9.773,0.263,0,0,0,22196,2021-01-15 19:06:17:048
-0.168,9.769,0.275,0,0,0,22209,2021-01-15 19:06:17:061
-0.168,9.769,0.275,0,0,0,22218,2021-01-15 19:06:17:070
-0.168,9.769,0.275,0,0,0,22226,2021-01-15 19:06:17:078
-0.168,9.769,0.275,0,0,0,22236,2021-01-15 19:06:17:088
-0.168,9.769,0.275,0,0,0,22247,2021-01-15 19:06:17:099
-0.168,9.769,0.275,0,0,0,22256,2021-01-15 19:06:17:108
-0.168,9.769,0.275,0,0,0,22266,2021-01-15 19:06:17:118
-0.153,9.771,0.251,0,0,0,22276,2021-01-15 19:06:17:128
-0.153,9.771,0.251,0,0,0,22286,2021-01-15 19:06:17:138
-0.153,9.771,0.251,0,0,0,22297,2021-01-15 19:06:17:149
-0.153,9.771,0.251,0,0,0,22306,2021-01-15 19:06:17:158
-0.153,9.771,0.251,0,0,0,22316,2021-01-15 19:06:17:168
-0.153,9.771,0.251,0,0,0,22326,2021-01-15 19:06:17:178
-0.182,9.764,0.273,0,0,0,22336,2021-01-15 19:06:17:188
-0.182,9.764,0.273,0,0,0,22346,2021-01-15 19:06:17:198
-0.182,9.764,0.273,0,0,0,22356,2021-01-15 19:06:17:208
-0.182,9.764,0.273,0,0,0,22366,2021-01-15 19:06:17:218
-0.182,9.764,0.273,0,0,0,22376,2021-01-15 19:06:17:228
-0.182,9.764,0.273,0,0,0,22386,2021-01-15 19:06:17:238
-0.156,9.788,0.259,0,0,0,22396,2021-01-15 19:06:17:248
-0.156,9.788,0.259,0,0,0,22406,2021-01-15 19:06:17:258
-0.156,9.788,0.259,0,0,0,22416,2021-01-15 19:06:17:268
-0.156,9.788,0.259,0,0,0,22427,2021-01-15 19:06:17:279
-0.156,9.788,0.259,0,0,0,22437,2021-01-15 19:06:17:289
-0.156,9.788,0.259,0,0,0,22447,2021-01-15 19:06:17:299
-0.156,9.761,0.278,0,0,0,22457,2021-01-15 19:06:17:309
-0.156,9.761,0.278,0,0,0,22468,2021-01-15 19:06:17:320
-0.156,9.761,0.278,0,0,0,22476,2021-01-15 19:06:17:328
-0.156,9.761,0.278,0,0,0,22490,2021-01-15 19:06:17:342
-0.156,9.761,0.278,0,0,0,22496,2021-01-15 19:06:17:348
-0.156,9.761,0.278,0,0,0,22506,2021-01-15 19:06:17:358
-0.148,9.79,0.263,0,0,0,22518,2021-01-15 19:06:17:370
-0.148,9.79,0.263,0,0,0,22526,2021-01-15 19:06:17:378
-0.148,9.79,0.263,0,0,0,22538,2021-01-15 19:06:17:390
-0.148,9.79,0.263,0,0,0,22549,2021-01-15 19:06:17:401
-0.148,9.79,0.263,0,0,0,22556,2021-01-15 19:06:17:408
-0.148,9.79,0.263,0,0,0,22566,2021-01-15 19:06:17:418
-0.148,9.781,0.261,0,0,0,22578,2021-01-15 19:06:17:430
-0.148,9.781,0.261,0,0,0,22587,2021-01-15 19:06:17:439
-0.148,9.781,0.261,0,0,0,22597,2021-01-15 19:06:17:449
-0.148,9.781,0.261,0,0,0,22607,2021-01-15 19:06:17:459
-0.148,9.781,0.261,0,0,0,22616,2021-01-15 19:06:17:468
-0.148,9.781,0.261,0,0,0,22626,2021-01-15 19:06:17:478
-0.151,9.783,0.283,0,0,0,22636,2021-01-15 19:06:17:488
-0.151,9.783,0.283,0,0,0,22646,2021-01-15 19:06:17:498
-0.151,9.783,0.283,0,0,0,22656,2021-01-15 19:06:17:508
-0.151,9.783,0.283,0,0,0,22668,2021-01-15 19:06:17:520
-0.151,9.783,0.283,0,0,0,22676,2021-01-15 19:06:17:528
-0.151,9.783,0.283,0,0,0,22686,2021-01-15 19:06:17:538
-0.165,9.764,0.268,0,0,0,22696,2021-01-15 19:06:17:548
-0.165,9.764,0.268,0,0,0,22707,2021-01-15 19:06:17:559
-0.165,9.764,0.268,0,0,0,22716,2021-01-15 19:06:17:568
-0.165,9.764,0.268,0,0,0,22727,2021-01-15 19:06:17:579
-0.165,9.764,0.268,0,0,0,22735,2021-01-15 19:06:17:587
-0.151,9.761,0.292,0,0,0,22746,2021-01-15 19:06:17:598
-0.151,9.761,0.292,0,0,0,22756,2021-01-15 19:06:17:608
-0.151,9.761,0.292,0,0,0,22767,2021-01-15 19:06:17:619
-0.151,9.761,0.292,0.001,0,0,22779,2021-01-15 19:06:17:631
-0.151,9.761,0.292,0.001,0,0,22786,2021-01-15 19:06:17:638
-0.151,9.761,0.292,0.001,0,0,22796,2021-01-15 19:06:17:648
-0.163,9.781,0.271,0.001,0,0,22806,2021-01-15 19:06:17:658
-0.163,9.781,0.271,0.001,0,0,22817,2021-01-15 19:06:17:669
-0.163,9.781,0.271,0.001,0,0,22827,2021-01-15 19:06:17:679
-0.163,9.781,0.271,0.001,0,0,22836,2021-01-15 19:06:17:688
-0.163,9.781,0.271,0.001,0,0,22846,2021-01-15 19:06:17:698
-0.163,9.781,0.271,0.001,0,0,22856,2021-01-15 19:06:17:708
-0.168,9.783,0.256,0.001,0,0,22867,2021-01-15 19:06:17:719
-0.168,9.783,0.256,0.001,0,0,22876,2021-01-15 19:06:17:728
-0.168,9.783,0.256,0.001,0,0,22886,2021-01-15 19:06:17:738
-0.168,9.783,0.256,0,0,0,22896,2021-01-15 19:06:17:748
-0.168,9.783,0.256,0,0,0,22906,2021-01-15 19:06:17:758
-0.168,9.783,0.256,0,0,0,22919,2021-01-15 19:06:17:771
-0.168,9.783,0.256,0,0,0,22926,2021-01-15 19:06:17:778
-0.156,9.788,0.275,0,0,0,22936,2021-01-15 19:06:17:788
-0.156,9.788,0.275,0,0,0,22946,2021-01-15 19:06:17:798
-0.156,9.788,0.275,0,0,0,22956,2021-01-15 19:06:17:808
-0.156,9.788,0.275,0,0,0,22966,2021-01-15 19:06:17:818
-0.156,9.788,0.275,0,0,0,22976,2021-01-15 19:06:17:828
-0.151,9.785,0.256,0,0,0,22988,2021-01-15 19:06:17:840
-0.151,9.785,0.256,0,0,0,22996,2021-01-15 19:06:17:848
-0.151,9.785,0.256,0,0,0,23008,2021-01-15 19:06:17:860
-0.151,9.785,0.256,0,0,0,23016,2021-01-15 19:06:17:868
-0.151,9.785,0.256,0,0,0,23026,2021-01-15 19:06:17:878
-0.151,9.785,0.256,0,0,0,23036,2021-01-15 19:06:17:888
-0.151,9.771,0.256,0,0,0,23046,2021-01-15 19:06:17:898
-0.156,9.771,0.256,0,0,0,23056,2021-01-15 19:06:17:908
-0.156,9.771,0.256,0,0,0,23066,2021-01-15 19:06:17:918
-0.156,9.771,0.256,0,0,0,23077,2021-01-15 19:06:17:929
-0.156,9.771,0.256,0,0,0,23086,2021-01-15 19:06:17:938
-0.156,9.771,0.256,0,0,0,23101,2021-01-15 19:06:17:953
-0.156,9.771,0.256,0,0,0,23106,2021-01-15 19:06:17:958
-0.165,9.776,0.263,0,0,0,23116,2021-01-15 19:06:17:968
-0.165,9.776,0.263,0,0,0,23125,2021-01-15 19:06:17:977
-0.165,9.776,0.263,0,0,0,23138,2021-01-15 19:06:17:990
-0.165,9.776,0.263,0,0,0,23147,2021-01-15 19:06:17:999
-0.165,9.776,0.263,0,0,0,23156,2021-01-15 19:06:18:008
-0.165,9.776,0.263,0,0,0,23168,2021-01-15 19:06:18:020
-0.156,9.783,0.268,0,0,0,23176,2021-01-15 19:06:18:028
-0.156,9.783,0.268,0,0,0,23188,2021-01-15 19:06:18:040
-0.156,9.783,0.268,0,0,0,23197,2021-01-15 19:06:18:049
-0.156,9.783,0.268,0,0,0,23206,2021-01-15 19:06:18:058
-0.156,9.783,0.268,0,0,0,23216,2021-01-15 19:06:18:068
-0.156,9.783,0.268,0,0,0,23226,2021-01-15 19:06:18:078
-0.156,9.783,0.268,0,0,0,23240,2021-01-15 19:06:18:092
-0.156,9.783,0.268,0,0,0,23246,2021-01-15 19:06:18:098
-0.148,9.79,0.271,0,0,0,23256,2021-01-15 19:06:18:108
-0.148,9.79,0.271,0,0,0,23266,2021-01-15 19:06:18:118
-0.148,9.79,0.271,0,0,0,23276,2021-01-15 19:06:18:128
-0.148,9.79,0.271,0,0,0,23289,2021-01-15 19:06:18:141
-0.148,9.79,0.271,0,0,0,23296,2021-01-15 19:06:18:148
-0.153,9.766,0.271,0,0,0,23309,2021-01-15 19:06:18:161
-0.153,9.766,0.271,0,0,0,23317,2021-01-15 19:06:18:169
-0.153,9.766,0.271,0,0,0,23326,2021-01-15 19:06:18:178
-0.153,9.766,0.271,0,0,0,23336,2021-01-15 19:06:18:188
-0.153,9.766,0.271,0,0,0,23346,2021-01-15 19:06:18:198
-0.153,9.766,0.271,0,0,0,23359,2021-01-15 19:06:18:211
-0.153,9.766,0.271,0,0,0,23366,2021-01-15 19:06:18:218
-0.158,9.795,0.28,0,0,0,23376,2021-01-15 19:06:18:228
-0.158,9.795,0.28,0,0,0,23394,2021-01-15 19:06:18:246
-0.158,9.795,0.28,0,0,0,23396,2021-01-15 19:06:18:248
-0.158,9.795,0.28,0,0,0,23406,2021-01-15 19:06:18:258
-0.158,9.795,0.28,0,0,0,23416,2021-01-15 19:06:18:268
-0.158,9.795,0.28,0,0,0,23427,2021-01-15 19:06:18:279
-0.17,9.783,0.268,0,0,0,23437,2021-01-15 19:06:18:289
-0.17,9.783,0.268,0,0,0,23446,2021-01-15 19:06:18:298
-0.17,9.783,0.268,0,0,0,23457,2021-01-15 19:06:18:309
-0.17,9.783,0.268,0,0,0,23466,2021-01-15 19:06:18:318
-0.17,9.783,0.268,0,0,0,23476,2021-01-15 19:06:18:328
-0.17,9.783,0.268,0,0,0,23486,2021-01-15 19:06:18:338
-0.158,9.771,0.266,0,0,0,23496,2021-01-15 19:06:18:348
-0.158,9.771,0.266,0,0,0,23506,2021-01-15 19:06:18:358
-0.158,9.771,0.266,0,0,0,23516,2021-01-15 19:06:18:368
-0.158,9.771,0.266,0,0,0,23526,2021-01-15 19:06:18:378
-0.158,9.771,0.266,0,0,0,23538,2021-01-15 19:06:18:390
-0.151,9.781,0.285,0,0,0,23551,2021-01-15 19:06:18:403
-0.151,9.781,0.285,0,0,0,23556,2021-01-15 19:06:18:408
-0.151,9.781,0.285,0,0,0,23566,2021-01-15 19:06:18:418
-0.151,9.781,0.285,0,0,0,23576,2021-01-15 19:06:18:428
-0.151,9.781,0.285,0,0,0,23587,2021-01-15 19:06:18:439
-0.151,9.781,0.285,0,0,0,23596,2021-01-15 19:06:18:448
-0.151,9.781,0.285,0,0,0,23606,2021-01-15 19:06:18:458
-0.151,9.781,0.285,0,0,0,23616,2021-01-15 19:06:18:468
-0.158,9.793,0.287,0,0,0,23626,2021-01-15 19:06:18:478
-0.158,9.793,0.287,0,0,0,23637,2021-01-15 19:06:18:489
-0.158,9.793,0.287,0,0,0,23646,2021-01-15 19:06:18:498
-0.158,9.793,0.287,0,0,0,23656,2021-01-15 19:06:18:508
-0.158,9.793,0.287,0,0,0,23666,2021-01-15 19:06:18:518
-0.158,9.793,0.287,0,0,0,23675,2021-01-15 19:06:18:527
-0.156,9.764,0.266,0,0,0,23686,2021-01-15 19:06:18:538
-0.156,9.764,0.266,0,0,0,23696,2021-01-15 19:06:18:548
-0.156,9.764,0.266,0,0,0,23707,2021-01-15 19:06:18:559
-0.156,9.764,0.266,0,0,0,23716,2021-01-15 19:06:18:568
-0.156,9.764,0.266,0,0,0,23726,2021-01-15 19:06:18:578
-0.156,9.764,0.266,0,0,0,23736,2021-01-15 19:06:18:588
-0.156,9.769,0.292,0,0,0,23749,2021-01-15 19:06:18:601
-0.156,9.769,0.292,0,0,0,23757,2021-01-15 19:06:18:609
-0.156,9.769,0.292,0,0,0,23766,2021-01-15 19:06:18:618
-0.156,9.769,0.292,0,0,0,23776,2021-01-15 19:06:18:628
-0.156,9.769,0.292,0,0,0,23786,2021-01-15 19:06:18:638
-0.156,9.769,0.292,0,0,0,23796,2021-01-15 19:06:18:648
-0.156,9.769,0.292,0,0,0,23809,2021-01-15 19:06:18:661
-0.156,9.769,0.292,0,0,0,23816,2021-01-15 19:06:18:668
-0.165,9.773,0.28,0,0,0,23826,2021-01-15 19:06:18:678
-0.165,9.773,0.28,0,0,0,23836,2021-01-15 19:06:18:688
-0.165,9.773,0.28,0,0,0,23849,2021-01-15 19:06:18:701
-0.165,9.773,0.28,0,0,0,23856,2021-01-15 19:06:18:708
-0.165,9.773,0.28,0,0,0,23866,2021-01-15 19:06:18:718
-0.165,9.773,0.28,0,0,0,23876,2021-01-15 19:06:18:728
-0.165,9.773,0.28,0,0,0,23886,2021-01-15 19:06:18:738
-0.165,9.773,0.28,0,0,0,23895,2021-01-15 19:06:18:747
-0.165,9.773,0.28,0,0,0,23905,2021-01-15 19:06:18:757
-0.177,9.778,0.263,0,0,0,23917,2021-01-15 19:06:18:769
-0.177,9.778,0.263,0,0,0,23926,2021-01-15 19:06:18:778
-0.177,9.778,0.263,0,0,0,23938,2021-01-15 19:06:18:790
-0.177,9.778,0.263,0,0,0,23945,2021-01-15 19:06:18:797
-0.177,9.778,0.263,0,0,0,23956,2021-01-15 19:06:18:808
-0.177,9.778,0.263,0,0,0,23966,2021-01-15 19:06:18:818
-0.156,9.778,0.263,0,0,0,23976,2021-01-15 19:06:18:828
-0.156,9.778,0.263,0,0,0,23986,2021-01-15 19:06:18:838
-0.156,9.778,0.263,0,0,0,23997,2021-01-15 19:06:18:849
-0.156,9.778,0.263,0,0,0,24008,2021-01-15 19:06:18:860
-0.156,9.778,0.263,0,0,0,24016,2021-01-15 19:06:18:868
-0.156,9.778,0.263,0,0,0,24026,2021-01-15 19:06:18:878
-0.156,9.778,0.263,0,0,0,24038,2021-01-15 19:06:18:890
-0.163,9.778,0.266,0,0,0,24046,2021-01-15 19:06:18:898
-0.163,9.778,0.266,0,0,0,24056,2021-01-15 19:06:18:908
-0.163,9.778,0.266,0,0,0,24066,2021-01-15 19:06:18:918
-0.163,9.778,0.266,0,0,0,24076,2021-01-15 19:06:18:928
-0.163,9.778,0.266,0,0,0,24086,2021-01-15 19:06:18:938
-0.158,9.79,0.263,0,0,0,24096,2021-01-15 19:06:18:948
-0.158,9.79,0.263,0,0,0,24106,2021-01-15 19:06:18:958
-0.158,9.79,0.263,0,0,0,24116,2021-01-15 19:06:18:968
-0.158,9.79,0.263,0,0,0,24126,2021-01-15 19:06:18:978
-0.158,9.79,0.263,0,0,0,24136,2021-01-15 19:06:18:988
-0.158,9.79,0.263,0,0,0,24146,2021-01-15 19:06:18:998
-0.158,9.79,0.263,0,0,0,24156,2021-01-15 19:06:19:008
-0.163,9.769,0.256,0,0,0,24166,2021-01-15 19:06:19:018
-0.163,9.769,0.256,0,0,0,24176,2021-01-15 19:06:19:028
-0.163,9.769,0.256,0,0,0,24186,2021-01-15 19:06:19:038
-0.163,9.769,0.256,0,0,0,24196,2021-01-15 19:06:19:048
-0.163,9.769,0.256,0,0,0,24207,2021-01-15 19:06:19:059
-0.163,9.769,0.256,0,0,0,24215,2021-01-15 19:06:19:067
-0.163,9.769,0.256,0,0,0,24226,2021-01-15 19:06:19:078
-0.16,9.771,0.278,0,0,0,24236,2021-01-15 19:06:19:088
-0.16,9.771,0.278,0,0,0,24246,2021-01-15 19:06:19:098
-0.16,9.771,0.278,0,0,0,24256,2021-01-15 19:06:19:108
-0.16,9.771,0.278,0,0,0,24266,2021-01-15 19:06:19:118
-0.16,9.771,0.278,0,0,0,24276,2021-01-15 19:06:19:128
-0.16,9.771,0.278,0,0,0,24286,2021-01-15 19:06:19:138
-0.168,9.771,0.261,0,0,0,24296,2021-01-15 19:06:19:148
-0.168,9.771,0.261,0,0,0,24306,2021-01-15 19:06:19:158
-0.168,9.771,0.261,0,0,0,24316,2021-01-15 19:06:19:168
-0.168,9.771,0.261,0,0,0,24326,2021-01-15 19:06:19:178
-0.168,9.771,0.261,0,0,0,24336,2021-01-15 19:06:19:188
-0.156,9.759,0.297,0,0,0,24347,2021-01-15 19:06:19:199
-0.156,9.759,0.297,0,0,0,24356,2021-01-15 19:06:19:208
-0.156,9.759,0.297,0,0,0,24366,2021-01-15 19:06:19:218
-0.156,9.759,0.297,0,0,0,24376,2021-01-15 19:06:19:228
-0.156,9.759,0.297,0,0,0,24385,2021-01-15 19:06:19:237
-0.156,9.759,0.297,0,0,0,24396,2021-01-15 19:06:19:248
-0.151,9.766,0.292,0,0,0,24409,2021-01-15 19:06:19:261
-0.151,9.766,0.292,0,0,0,24416,2021-01-15 19:06:19:268
-0.151,9.766,0.292,0,0,0,24426,2021-01-15 19:06:19:278
-0.151,9.766,0.292,0,0,0,24436,2021-01-15 19:06:19:288
-0.151,9.766,0.292,0,0,0,24445,2021-01-15 19:06:19:297
-0.151,9.766,0.292,0,0,0,24455,2021-01-15 19:06:19:307
-0.151,9.766,0.292,0,0,0,24471,2021-01-15 19:06:19:323
-0.153,9.783,0.311,0,0,0,24476,2021-01-15 19:06:19:328
-0.153,9.783,0.311,0,0,0,24486,2021-01-15 19:06:19:338
-0.153,9.783,0.311,0,0,0,24496,2021-01-15 19:06:19:348
-0.153,9.783,0.311,0,0,0,24506,2021-01-15 19:06:19:358
-0.153,9.783,0.311,0,0,0,24516,2021-01-15 19:06:19:368
-0.153,9.783,0.311,0,0,0,24527,2021-01-15 19:06:19:379
-0.153,9.783,0.311,0,0,0,24536,2021-01-15 19:06:19:388
-0.153,9.783,0.311,0,0,0,24546,2021-01-15 19:06:19:398
-0.187,9.785,0.275,0,0,0,24557,2021-01-15 19:06:19:409
-0.187,9.785,0.275,0,0,0,24566,2021-01-15 19:06:19:418
-0.187,9.785,0.275,0,0,0,24576,2021-01-15 19:06:19:428
-0.187,9.785,0.275,0,0,0,24587,2021-01-15 19:06:19:439
-0.187,9.785,0.275,0,0,0,24596,2021-01-15 19:06:19:448
-0.187,9.785,0.275,0,0,0,24606,2021-01-15 19:06:19:458
-0.182,9.773,0.29,0,0,0,24616,2021-01-15 19:06:19:468
-0.182,9.773,0.29,0,0,0,24631,2021-01-15 19:06:19:483
-0.182,9.773,0.29,0,0,0,24636,2021-01-15 19:06:19:488
-0.182,9.773,0.29,0,0,0,24646,2021-01-15 19:06:19:498
-0.182,9.773,0.29,0,0,0,24656,2021-01-15 19:06:19:508
-0.182,9.773,0.29,0,0,0,24666,2021-01-15 19:06:19:518
-0.151,9.771,0.273,0,0,0,24676,2021-01-15 19:06:19:528
-0.151,9.771,0.273,0,0,0,24686,2021-01-15 19:06:19:538
-0.151,9.771,0.273,0,0,0,24696,2021-01-15 19:06:19:548
-0.151,9.771,0.273,0,0,0,24707,2021-01-15 19:06:19:559
-0.151,9.771,0.273,0,0,0,24716,2021-01-15 19:06:19:568
-0.151,9.771,0.273,0,0,0,24726,2021-01-15 19:06:19:578
-0.172,9.764,0.275,0,0,0,24736,2021-01-15 19:06:19:588
-0.172,9.764,0.275,0,0,0,24746,2021-01-15 19:06:19:598
-0.172,9.764,0.275,0,0,0,24756,2021-01-15 19:06:19:608
-0.172,9.764,0.275,0,0,0,24767,2021-01-15 19:06:19:619
-0.172,9.764,0.275,0,0,0,24776,2021-01-15 19:06:19:628
-0.172,9.778,0.28,0,0,0,24787,2021-01-15 19:06:19:639
-0.165,9.778,0.28,0,0,0,24797,2021-01-15 19:06:19:649
-0.165,9.778,0.28,0,0,0,24807,2021-01-15 19:06:19:659
-0.165,9.778,0.28,0,0,0,24817,2021-01-15 19:06:19:669
-0.165,9.778,0.28,0,0,0,24829,2021-01-15 19:06:19:681
-0.165,9.778,0.28,0,0,0,24836,2021-01-15 19:06:19:688
-0.165,9.778,0.28,0,0,0,24846,2021-01-15 19:06:19:698
-0.148,9.771,0.292,0,0,0,24857,2021-01-15 19:06:19:709
-0.148,9.771,0.292,0,0,0,24866,2021-01-15 19:06:19:718
-0.148,9.771,0.292,0,0,0,24876,2021-01-15 19:06:19:728
-0.148,9.771,0.292,0,0,0,24897,2021-01-15 19:06:19:749
-0.148,9.771,0.292,0,0,0,24898,2021-01-15 19:06:19:750
-0.153,9.781,0.294,0,0,0,24914,2021-01-15 19:06:19:766
-0.153,9.781,0.294,0,0,0,24916,2021-01-15 19:06:19:768
-0.153,9.781,0.294,0,0,0,24926,2021-01-15 19:06:19:778
-0.153,9.781,0.294,0,0,0,24937,2021-01-15 19:06:19:789
-0.153,9.781,0.294,0,0,0,24949,2021-01-15 19:06:19:801
-0.153,9.781,0.294,0,0,0,24956,2021-01-15 19:06:19:808
-0.153,9.781,0.294,0,0,0,24976,2021-01-15 19:06:19:828
-0.153,9.781,0.294,0,0,0,24977,2021-01-15 19:06:19:829
-0.153,9.781,0.294,0,0,0,24986,2021-01-15 19:06:19:838
-0.17,9.769,0.292,0,0,0,24996,2021-01-15 19:06:19:848
-0.17,9.769,0.292,0,0,0,25006,2021-01-15 19:06:19:858
-0.17,9.769,0.292,0,0,0,25016,2021-01-15 19:06:19:868
-0.17,9.769,0.292,0,0,0,25026,2021-01-15 19:06:19:878
-0.17,9.769,0.292,0,0,0,25036,2021-01-15 19:06:19:888
-0.17,9.769,0.292,0,0,0,25046,2021-01-15 19:06:19:898
-0.175,9.759,0.283,0,0,0,25056,2021-01-15 19:06:19:908
-0.175,9.759,0.283,0,0,0,25067,2021-01-15 19:06:19:919
-0.175,9.759,0.283,0,0,0,25078,2021-01-15 19:06:19:930
-0.175,9.759,0.283,0,0,0,25086,2021-01-15 19:06:19:938
-0.175,9.759,0.283,0,0,0,25097,2021-01-15 19:06:19:949
-0.175,9.759,0.283,0,0,0,25105,2021-01-15 19:06:19:957
-0.172,9.776,0.271,0,0,0,25116,2021-01-15 19:06:19:968
-0.172,9.776,0.271,0,0,0,25126,2021-01-15 19:06:19:978
-0.172,9.776,0.271,0,0,0,25136,2021-01-15 19:06:19:988
-0.172,9.776,0.271,0,0,0,25146,2021-01-15 19:06:19:998
-0.172,9.776,0.271,0,0,0,25156,2021-01-15 19:06:20:008
-0.172,9.776,0.271,0,0,0,25165,2021-01-15 19:06:20:017
-0.177,9.776,0.299,0,0,0,25176,2021-01-15 19:06:20:028
-0.177,9.776,0.299,0,0,0,25187,2021-01-15 19:06:20:039
-0.177,9.776,0.299,0,0,0,25197,2021-01-15 19:06:20:049
-0.177,9.776,0.299,0,0,0,25211,2021-01-15 19:06:20:063
-0.177,9.776,0.299,0,0,0,25217,2021-01-15 19:06:20:069
-0.177,9.776,0.299,0,0,0,25226,2021-01-15 19:06:20:078
-0.148,9.773,0.292,0,0,0,25236,2021-01-15 19:06:20:088
-0.148,9.773,0.292,0,0,0,25246,2021-01-15 19:06:20:098
-0.148,9.773,0.292,0,0,0,25256,2021-01-15 19:06:20:108
-0.148,9.773,0.292,0,0,0,25266,2021-01-15 19:06:20:118
-0.148,9.773,0.292,0,0,0,25276,2021-01-15 19:06:20:128
-0.148,9.773,0.292,0,0,0,25286,2021-01-15 19:06:20:138
-0.156,9.773,0.275,0,0,0,25296,2021-01-15 19:06:20:148
-0.156,9.773,0.275,0,0,0,25308,2021-01-15 19:06:20:160
-0.156,9.773,0.275,0,0,0,25316,2021-01-15 19:06:20:168
-0.156,9.773,0.275,0,0,0,25326,2021-01-15 19:06:20:178
-0.156,9.773,0.275,0,0,0,25336,2021-01-15 19:06:20:188
-0.156,9.773,0.275,0,0,0,25347,2021-01-15 19:06:20:199
