ACCELEROMETER X (m/sֲ²),ACCELEROMETER Y (m/sֲ²),ACCELEROMETER Z (m/sֲ²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.182,-9.781,-0.041,0,0,0,8438,2021-01-15 19:05:04:963
0.182,-9.781,-0.041,0,0,0,8439,2021-01-15 19:05:04:964
0.168,-9.776,-0.062,0,0,0,8448,2021-01-15 19:05:04:973
0.168,-9.776,-0.062,0,0,0,8458,2021-01-15 19:05:04:983
0.168,-9.776,-0.062,0,0,0,8467,2021-01-15 19:05:04:992
0.168,-9.776,-0.062,0,0,0,8478,2021-01-15 19:05:05:003
0.168,-9.776,-0.062,0,0,0,8487,2021-01-15 19:05:05:012
0.168,-9.776,-0.062,0,0,0,8498,2021-01-15 19:05:05:023
0.158,-9.785,-0.038,0,0,0,8508,2021-01-15 19:05:05:033
0.158,-9.785,-0.038,0,0,0,8528,2021-01-15 19:05:05:053
0.158,-9.785,-0.038,0,0,0,8529,2021-01-15 19:05:05:054
0.158,-9.785,-0.038,0,0,0,8538,2021-01-15 19:05:05:063
0.158,-9.785,-0.038,0,0,0,8551,2021-01-15 19:05:05:076
0.172,-9.781,-0.062,0,0,0,8568,2021-01-15 19:05:05:093
0.172,-9.781,-0.062,0,0,0,8569,2021-01-15 19:05:05:094
0.172,-9.781,-0.062,0,0,0,8578,2021-01-15 19:05:05:103
0.172,-9.781,-0.062,0,0,0,8588,2021-01-15 19:05:05:113
0.172,-9.781,-0.062,0,0,0,8598,2021-01-15 19:05:05:123
0.172,-9.781,-0.062,0,0,0,8608,2021-01-15 19:05:05:133
0.172,-9.781,-0.062,0,0,0,8618,2021-01-15 19:05:05:143
0.16,-9.797,-0.053,0,0,0,8628,2021-01-15 19:05:05:153
0.16,-9.797,-0.053,0,0,0,8638,2021-01-15 19:05:05:163
0.16,-9.797,-0.053,0,0,0,8648,2021-01-15 19:05:05:173
0.16,-9.797,-0.053,0,0,0,8659,2021-01-15 19:05:05:184
0.16,-9.797,-0.053,0,0,0,8668,2021-01-15 19:05:05:193
0.16,-9.797,-0.053,0,0,0,8678,2021-01-15 19:05:05:203
0.172,-9.783,-0.038,0,0,0,8688,2021-01-15 19:05:05:213
0.172,-9.783,-0.038,0,0,0,8698,2021-01-15 19:05:05:223
0.172,-9.783,-0.038,0,0,0,8708,2021-01-15 19:05:05:233
0.172,-9.783,-0.038,0,0,0,8719,2021-01-15 19:05:05:244
0.172,-9.783,-0.038,0,0,0,8728,2021-01-15 19:05:05:253
0.172,-9.783,-0.038,0,0,0,8740,2021-01-15 19:05:05:265
0.18,-9.8,-0.034,0,0,0,8748,2021-01-15 19:05:05:273
0.18,-9.8,-0.034,0,0,0,8759,2021-01-15 19:05:05:284
0.18,-9.8,-0.034,0,0,0,8772,2021-01-15 19:05:05:297
0.18,-9.8,-0.034,0,0,0,8779,2021-01-15 19:05:05:304
0.18,-9.8,-0.034,0,0,0,8788,2021-01-15 19:05:05:313
0.18,-9.8,-0.034,0,0,0,8798,2021-01-15 19:05:05:323
0.177,-9.793,-0.043,0,0,0,8808,2021-01-15 19:05:05:333
0.177,-9.793,-0.043,0,0,0,8819,2021-01-15 19:05:05:344
0.177,-9.793,-0.043,0,0,0,8835,2021-01-15 19:05:05:360
0.177,-9.793,-0.043,0,0,0,8838,2021-01-15 19:05:05:363
0.177,-9.793,-0.043,0,0,0,8850,2021-01-15 19:05:05:375
0.177,-9.793,-0.043,0,0,0,8858,2021-01-15 19:05:05:383
0.172,-9.781,-0.048,0,0,0.001,8868,2021-01-15 19:05:05:393
0.172,-9.781,-0.048,0,0,0.001,8877,2021-01-15 19:05:05:402
0.172,-9.781,-0.048,0,0,0.001,8888,2021-01-15 19:05:05:413
0.172,-9.781,-0.048,0,0,0.001,8898,2021-01-15 19:05:05:423
0.172,-9.781,-0.048,0,0,0.001,8908,2021-01-15 19:05:05:433
0.172,-9.781,-0.048,0,0,0.001,8918,2021-01-15 19:05:05:443
0.168,-9.788,-0.057,0,0,0.001,8928,2021-01-15 19:05:05:453
0.168,-9.788,-0.057,0,0,0.001,8938,2021-01-15 19:05:05:463
0.168,-9.788,-0.057,0,0,0.001,8948,2021-01-15 19:05:05:473
0.168,-9.788,-0.057,0,0,0.001,8958,2021-01-15 19:05:05:483
0.168,-9.788,-0.057,0,0,0.001,8967,2021-01-15 19:05:05:492
0.18,-9.795,-0.043,0,0,0.001,8983,2021-01-15 19:05:05:508
0.18,-9.795,-0.043,0,0,0.001,8988,2021-01-15 19:05:05:513
0.18,-9.795,-0.043,0,0,0.001,8998,2021-01-15 19:05:05:523
0.18,-9.795,-0.043,0,0,0.001,9008,2021-01-15 19:05:05:533
0.18,-9.795,-0.043,0,0,0.001,9018,2021-01-15 19:05:05:543
0.18,-9.795,-0.043,0,0,0.001,9028,2021-01-15 19:05:05:553
0.18,-9.795,-0.043,0,0,0.001,9038,2021-01-15 19:05:05:563
0.153,-9.783,-0.05,0,0,0.001,9049,2021-01-15 19:05:05:574
0.153,-9.783,-0.05,0,0,0.001,9058,2021-01-15 19:05:05:583
0.153,-9.783,-0.05,0,0,0.001,9068,2021-01-15 19:05:05:593
0.153,-9.783,-0.05,0,0,0.001,9078,2021-01-15 19:05:05:603
0.153,-9.783,-0.05,0,0,0.001,9088,2021-01-15 19:05:05:613
0.153,-9.783,-0.05,0,0,0.001,9098,2021-01-15 19:05:05:623
0.172,-9.793,-0.053,0,0,0,9108,2021-01-15 19:05:05:633
0.172,-9.793,-0.053,0,0,0,9119,2021-01-15 19:05:05:644
0.172,-9.793,-0.053,0,0,0,9128,2021-01-15 19:05:05:653
0.172,-9.793,-0.053,0,0,0,9138,2021-01-15 19:05:05:663
0.172,-9.793,-0.053,0,0,0,9150,2021-01-15 19:05:05:675
0.172,-9.793,-0.053,0,0,0,9164,2021-01-15 19:05:05:689
0.165,-9.795,-0.045,0,0,0,9171,2021-01-15 19:05:05:696
0.165,-9.795,-0.045,0,0,0,9178,2021-01-15 19:05:05:703
0.165,-9.795,-0.045,0,0,0,9188,2021-01-15 19:05:05:713
0.165,-9.795,-0.045,0,0,0,9200,2021-01-15 19:05:05:725
0.165,-9.795,-0.045,0,0,0,9208,2021-01-15 19:05:05:733
0.165,-9.795,-0.045,0,0,0,9218,2021-01-15 19:05:05:743
0.168,-9.785,-0.067,0,0,0.001,9228,2021-01-15 19:05:05:753
0.168,-9.785,-0.067,0,0,0.001,9238,2021-01-15 19:05:05:763
0.168,-9.785,-0.067,0,0,0.001,9248,2021-01-15 19:05:05:773
0.168,-9.785,-0.067,0,0,0.001,9258,2021-01-15 19:05:05:783
0.168,-9.785,-0.067,0,0,0.001,9270,2021-01-15 19:05:05:795
0.168,-9.785,-0.067,0,0,0.001,9281,2021-01-15 19:05:05:806
0.168,-9.795,-0.053,0,0,0.001,9287,2021-01-15 19:05:05:812
0.168,-9.795,-0.053,0,0,0.001,9300,2021-01-15 19:05:05:825
0.168,-9.795,-0.053,0,0,0.001,9308,2021-01-15 19:05:05:833
0.168,-9.795,-0.053,0,0,0.001,9318,2021-01-15 19:05:05:843
0.168,-9.795,-0.053,0,0,0.001,9330,2021-01-15 19:05:05:855
0.168,-9.795,-0.053,0,0,0.001,9338,2021-01-15 19:05:05:863
0.182,-9.785,-0.057,0,0,0.001,9348,2021-01-15 19:05:05:873
0.182,-9.785,-0.057,0,0,0.001,9358,2021-01-15 19:05:05:883
0.182,-9.785,-0.057,0,0,0.001,9367,2021-01-15 19:05:05:892
0.182,-9.785,-0.057,0,0,0.001,9387,2021-01-15 19:05:05:912
0.182,-9.785,-0.057,0,0,0.001,9388,2021-01-15 19:05:05:913
0.182,-9.785,-0.057,0,0,0.001,9398,2021-01-15 19:05:05:923
0.163,-9.8,-0.067,0,0,0.001,9408,2021-01-15 19:05:05:933
0.163,-9.8,-0.067,0,0,0.001,9419,2021-01-15 19:05:05:944
0.163,-9.8,-0.067,0,0,0.001,9428,2021-01-15 19:05:05:953
0.163,-9.8,-0.067,0,0,0.001,9448,2021-01-15 19:05:05:973
0.163,-9.8,-0.067,0,0,0.001,9449,2021-01-15 19:05:05:974
0.163,-9.8,-0.067,0,0,0.001,9458,2021-01-15 19:05:05:983
0.17,-9.793,-0.05,0,0,0,9468,2021-01-15 19:05:05:993
0.17,-9.793,-0.05,0,0,0,9478,2021-01-15 19:05:06:003
0.17,-9.793,-0.05,0,0,0,9488,2021-01-15 19:05:06:013
0.17,-9.793,-0.05,0,0,0,9498,2021-01-15 19:05:06:023
0.17,-9.793,-0.05,0,0,0,9511,2021-01-15 19:05:06:036
0.17,-9.793,-0.05,0,0,0,9519,2021-01-15 19:05:06:044
0.17,-9.793,-0.065,0,0,0,9530,2021-01-15 19:05:06:055
0.17,-9.793,-0.065,0,0,0,9538,2021-01-15 19:05:06:063
0.17,-9.793,-0.065,0,0,0,9552,2021-01-15 19:05:06:077
0.17,-9.793,-0.065,0,0,0,9558,2021-01-15 19:05:06:083
0.17,-9.793,-0.065,0,0,0,9569,2021-01-15 19:05:06:094
0.17,-9.793,-0.065,0,0,0,9578,2021-01-15 19:05:06:103
0.18,-9.795,-0.031,0,0,0,9589,2021-01-15 19:05:06:114
0.18,-9.795,-0.031,0,0,0,9600,2021-01-15 19:05:06:125
0.18,-9.795,-0.031,0,0,0,9611,2021-01-15 19:05:06:136
0.18,-9.795,-0.031,0,0,0,9619,2021-01-15 19:05:06:144
0.18,-9.795,-0.031,0,0,0,9627,2021-01-15 19:05:06:152
0.18,-9.795,-0.031,0,0,0,9638,2021-01-15 19:05:06:163
0.16,-9.797,-0.067,0,0,0,9649,2021-01-15 19:05:06:174
0.16,-9.797,-0.067,0,0,0,9659,2021-01-15 19:05:06:184
0.16,-9.797,-0.067,0,0,0,9668,2021-01-15 19:05:06:193
0.16,-9.797,-0.067,0,0,0,9679,2021-01-15 19:05:06:204
0.16,-9.797,-0.067,0,0,0,9688,2021-01-15 19:05:06:213
0.16,-9.797,-0.067,0,0,0,9698,2021-01-15 19:05:06:223
0.175,-9.778,-0.045,0,0,0,9708,2021-01-15 19:05:06:233
0.175,-9.778,-0.045,0,0,0,9718,2021-01-15 19:05:06:243
0.175,-9.778,-0.045,0,0,0,9727,2021-01-15 19:05:06:252
0.175,-9.778,-0.045,0,0,0,9738,2021-01-15 19:05:06:263
0.175,-9.778,-0.045,0,0,0,9748,2021-01-15 19:05:06:273
0.175,-9.778,-0.045,0,0,0,9758,2021-01-15 19:05:06:283
0.172,-9.781,-0.043,0,0,0,9769,2021-01-15 19:05:06:294
0.172,-9.781,-0.043,0,0,0,9778,2021-01-15 19:05:06:303
0.172,-9.781,-0.043,0,0,0,9789,2021-01-15 19:05:06:314
0.172,-9.781,-0.043,0,0,0,9798,2021-01-15 19:05:06:323
0.172,-9.781,-0.043,0,0,0,9808,2021-01-15 19:05:06:333
0.172,-9.781,-0.043,0,0,0,9819,2021-01-15 19:05:06:344
0.165,-9.795,-0.05,0,0,0,9838,2021-01-15 19:05:06:363
0.165,-9.795,-0.05,0,0,0,9843,2021-01-15 19:05:06:368
0.165,-9.795,-0.05,0,0,0,9848,2021-01-15 19:05:06:373
0.165,-9.795,-0.05,0,0,0,9859,2021-01-15 19:05:06:384
0.165,-9.795,-0.05,0,0,0,9868,2021-01-15 19:05:06:393
0.165,-9.795,-0.05,0,0,0,9878,2021-01-15 19:05:06:403
0.17,-9.783,-0.057,0,0,0,9890,2021-01-15 19:05:06:415
0.17,-9.783,-0.057,0,0,0,9901,2021-01-15 19:05:06:426
0.17,-9.783,-0.057,0,0,0,9908,2021-01-15 19:05:06:433
0.17,-9.783,-0.057,0,0,0,9918,2021-01-15 19:05:06:443
0.17,-9.783,-0.057,0,0,0,9928,2021-01-15 19:05:06:453
0.17,-9.783,-0.057,0,0,0,9938,2021-01-15 19:05:06:463
0.175,-9.785,-0.053,0,0,0.001,9949,2021-01-15 19:05:06:474
0.175,-9.785,-0.053,0,0,0.001,9958,2021-01-15 19:05:06:483
0.175,-9.785,-0.053,0,0,0.001,9968,2021-01-15 19:05:06:493
0.175,-9.785,-0.053,0,0,0.001,9978,2021-01-15 19:05:06:503
0.175,-9.785,-0.053,0,0,0.001,9989,2021-01-15 19:05:06:514
0.175,-9.785,-0.053,0,0,0.001,9998,2021-01-15 19:05:06:523
0.163,-9.783,-0.053,0,0,0.001,10008,2021-01-15 19:05:06:533
0.163,-9.783,-0.053,0,0,0.001,10019,2021-01-15 19:05:06:544
0.163,-9.783,-0.053,0,0,0.001,10028,2021-01-15 19:05:06:553
0.163,-9.783,-0.053,0,0,0.001,10039,2021-01-15 19:05:06:564
0.163,-9.783,-0.053,0,0,0.001,10048,2021-01-15 19:05:06:573
0.163,-9.783,-0.053,0,0,0.001,10058,2021-01-15 19:05:06:583
0.18,-9.793,-0.053,0,0,0.001,10072,2021-01-15 19:05:06:597
0.18,-9.793,-0.053,0,0,0.001,10078,2021-01-15 19:05:06:603
0.18,-9.793,-0.053,0,0,0.001,10088,2021-01-15 19:05:06:613
0.18,-9.793,-0.053,0,0,0.001,10098,2021-01-15 19:05:06:623
0.18,-9.793,-0.053,0,0,0.001,10108,2021-01-15 19:05:06:633
0.18,-9.793,-0.053,0,0,0.001,10119,2021-01-15 19:05:06:644
0.156,-9.788,-0.036,0,0,0.001,10128,2021-01-15 19:05:06:653
0.156,-9.788,-0.036,0,0,0.001,10139,2021-01-15 19:05:06:664
0.156,-9.788,-0.036,0,0,0.001,10148,2021-01-15 19:05:06:673
0.156,-9.788,-0.036,0,0,0.001,10161,2021-01-15 19:05:06:686
0.156,-9.788,-0.036,0,0,0.001,10174,2021-01-15 19:05:06:699
0.156,-9.788,-0.036,0,0,0.001,10178,2021-01-15 19:05:06:703
0.165,-9.785,-0.041,0,0,0,10189,2021-01-15 19:05:06:714
0.165,-9.785,-0.041,0,0,0,10197,2021-01-15 19:05:06:722
0.165,-9.785,-0.041,0,0,0,10207,2021-01-15 19:05:06:732
0.165,-9.785,-0.041,0,0,0,10217,2021-01-15 19:05:06:742
0.165,-9.785,-0.041,0,0,0,10228,2021-01-15 19:05:06:753
0.165,-9.785,-0.041,0,0,0,10238,2021-01-15 19:05:06:763
0.17,-9.793,-0.043,0,0,0,10248,2021-01-15 19:05:06:773
0.17,-9.793,-0.043,0,0,0,10259,2021-01-15 19:05:06:784
0.17,-9.793,-0.043,0,0,0,10268,2021-01-15 19:05:06:793
0.17,-9.793,-0.043,0,0,0,10279,2021-01-15 19:05:06:804
0.17,-9.793,-0.043,0,0,0,10288,2021-01-15 19:05:06:813
0.17,-9.793,-0.043,0,0,0,10299,2021-01-15 19:05:06:824
0.165,-9.8,-0.05,0,0,0,10309,2021-01-15 19:05:06:834
0.165,-9.8,-0.05,0,0,0,10318,2021-01-15 19:05:06:843
0.165,-9.8,-0.05,0,0,0,10328,2021-01-15 19:05:06:853
0.165,-9.8,-0.05,0,0,0,10339,2021-01-15 19:05:06:864
0.165,-9.8,-0.05,0,0,0,10348,2021-01-15 19:05:06:873
0.165,-9.8,-0.05,0,0,0,10358,2021-01-15 19:05:06:883
0.18,-9.802,-0.055,0,0,0,10369,2021-01-15 19:05:06:894
0.18,-9.802,-0.055,0,0,0,10378,2021-01-15 19:05:06:903
0.18,-9.802,-0.055,0,0,0,10393,2021-01-15 19:05:06:918
0.18,-9.802,-0.055,0,0,0,10398,2021-01-15 19:05:06:923
0.18,-9.802,-0.055,0,0,0,10408,2021-01-15 19:05:06:933
0.18,-9.802,-0.055,0,0,0,10418,2021-01-15 19:05:06:943
0.17,-9.785,-0.057,0,0,0.001,10431,2021-01-15 19:05:06:956
0.17,-9.785,-0.057,0,0,0.001,10439,2021-01-15 19:05:06:964
0.17,-9.785,-0.057,0,0,0.001,10448,2021-01-15 19:05:06:973
0.17,-9.785,-0.057,0,0,0.001,10457,2021-01-15 19:05:06:982
0.17,-9.785,-0.057,0,0,0.001,10468,2021-01-15 19:05:06:993
0.17,-9.785,-0.057,0,0,0.001,10479,2021-01-15 19:05:07:004
0.172,-9.797,-0.041,0,0,0.001,10488,2021-01-15 19:05:07:013
0.172,-9.797,-0.041,0,0,0.001,10498,2021-01-15 19:05:07:023
0.172,-9.797,-0.041,0,0,0.001,10508,2021-01-15 19:05:07:033
0.172,-9.797,-0.041,0,0,0.001,10521,2021-01-15 19:05:07:046
0.172,-9.797,-0.041,0,0,0.001,10529,2021-01-15 19:05:07:054
0.172,-9.797,-0.041,0,0,0.001,10538,2021-01-15 19:05:07:063
0.172,-9.795,-0.045,0,0,0.001,10550,2021-01-15 19:05:07:075
0.172,-9.795,-0.045,0,0,0.001,10558,2021-01-15 19:05:07:083
0.172,-9.795,-0.045,0,0,0.001,10569,2021-01-15 19:05:07:094
0.172,-9.795,-0.045,0,0,0.001,10578,2021-01-15 19:05:07:103
0.172,-9.795,-0.045,0,0,0.001,10588,2021-01-15 19:05:07:113
0.153,-9.783,-0.043,0,0,0.001,10608,2021-01-15 19:05:07:133
0.153,-9.783,-0.043,0,0,0.001,10609,2021-01-15 19:05:07:134
0.153,-9.783,-0.043,0,0,0.001,10618,2021-01-15 19:05:07:143
0.153,-9.783,-0.043,0,0,0.001,10627,2021-01-15 19:05:07:152
0.153,-9.783,-0.043,0,0,0.001,10638,2021-01-15 19:05:07:163
0.153,-9.783,-0.043,0,0,0.001,10648,2021-01-15 19:05:07:173
0.153,-9.783,-0.043,0,0,0.001,10658,2021-01-15 19:05:07:183
0.158,-9.793,-0.048,0,0,0,10670,2021-01-15 19:05:07:195
0.158,-9.793,-0.048,0,0,0,10677,2021-01-15 19:05:07:202
0.158,-9.793,-0.048,0,0,0,10687,2021-01-15 19:05:07:212
0.158,-9.793,-0.048,0,0,0,10698,2021-01-15 19:05:07:223
0.158,-9.793,-0.048,0,0,0,10708,2021-01-15 19:05:07:233
0.172,-9.788,-0.041,0,0,0,10721,2021-01-15 19:05:07:246
0.172,-9.788,-0.041,0,0,0,10727,2021-01-15 19:05:07:252
0.172,-9.788,-0.041,0,0,0,10738,2021-01-15 19:05:07:263
0.172,-9.788,-0.041,0,0,0,10749,2021-01-15 19:05:07:274
0.172,-9.788,-0.041,0,0,0,10758,2021-01-15 19:05:07:283
0.172,-9.788,-0.041,0,0,0,10768,2021-01-15 19:05:07:293
0.172,-9.788,-0.041,0,0,0,10778,2021-01-15 19:05:07:303
0.177,-9.8,-0.05,0,0,0,10794,2021-01-15 19:05:07:319
0.177,-9.8,-0.05,0,0,0,10798,2021-01-15 19:05:07:323
0.177,-9.8,-0.05,0,0,0,10809,2021-01-15 19:05:07:334
0.177,-9.8,-0.05,0,0,0,10818,2021-01-15 19:05:07:343
0.177,-9.8,-0.05,0,0,0,10828,2021-01-15 19:05:07:353
0.177,-9.8,-0.05,0,0,0,10838,2021-01-15 19:05:07:363
0.172,-9.776,-0.062,0,0,0,10848,2021-01-15 19:05:07:373
0.172,-9.776,-0.062,0,0,0,10858,2021-01-15 19:05:07:383
0.172,-9.776,-0.062,0,0,0,10868,2021-01-15 19:05:07:393
0.172,-9.776,-0.062,0,0,0,10878,2021-01-15 19:05:07:403
0.172,-9.776,-0.062,0,0,0,10888,2021-01-15 19:05:07:413
0.172,-9.776,-0.062,0,0,0,10898,2021-01-15 19:05:07:423
0.182,-9.783,-0.034,0,0,0,10908,2021-01-15 19:05:07:433
0.182,-9.783,-0.034,0,0,0,10918,2021-01-15 19:05:07:443
0.182,-9.783,-0.034,0,0,0,10929,2021-01-15 19:05:07:454
0.182,-9.783,-0.034,0,0,0,10939,2021-01-15 19:05:07:464
0.182,-9.783,-0.034,0,0,0,10948,2021-01-15 19:05:07:473
0.182,-9.783,-0.034,0,0,0,10958,2021-01-15 19:05:07:483
0.177,-9.788,-0.05,0,0,0,10968,2021-01-15 19:05:07:493
0.177,-9.788,-0.05,0,0,0,10978,2021-01-15 19:05:07:503
0.177,-9.788,-0.05,0,0,0,10988,2021-01-15 19:05:07:513
0.177,-9.788,-0.05,0,0,0,10997,2021-01-15 19:05:07:522
0.177,-9.788,-0.05,0,0,0,11008,2021-01-15 19:05:07:533
0.177,-9.788,-0.05,0,0,0,11020,2021-01-15 19:05:07:545
0.151,-9.793,-0.057,0,0,0,11030,2021-01-15 19:05:07:555
0.151,-9.793,-0.057,0,0,0,11037,2021-01-15 19:05:07:562
0.151,-9.793,-0.057,0,0,0,11048,2021-01-15 19:05:07:573
0.151,-9.793,-0.057,0,0,0,11058,2021-01-15 19:05:07:583
0.151,-9.793,-0.057,0,0,0,11070,2021-01-15 19:05:07:595
0.151,-9.793,-0.057,0,0,0,11078,2021-01-15 19:05:07:603
0.177,-9.788,-0.041,0,0,0,11087,2021-01-15 19:05:07:612
0.177,-9.788,-0.041,0,0,0,11098,2021-01-15 19:05:07:623
0.177,-9.788,-0.041,0,0,0,11108,2021-01-15 19:05:07:633
0.177,-9.788,-0.041,0,0,0,11118,2021-01-15 19:05:07:643
0.177,-9.788,-0.041,0,0,0,11128,2021-01-15 19:05:07:653
0.177,-9.788,-0.041,0,0,0,11138,2021-01-15 19:05:07:663
0.156,-9.788,-0.053,0,0,0,11155,2021-01-15 19:05:07:680
0.156,-9.788,-0.053,0,0,0,11158,2021-01-15 19:05:07:683
0.156,-9.788,-0.053,0,0,0,11168,2021-01-15 19:05:07:693
0.156,-9.788,-0.053,0,0,0,11178,2021-01-15 19:05:07:703
0.156,-9.788,-0.053,0,0,0,11188,2021-01-15 19:05:07:713
0.156,-9.788,-0.053,0,0,0,11198,2021-01-15 19:05:07:723
0.17,-9.781,-0.048,0,0,0,11208,2021-01-15 19:05:07:733
0.17,-9.781,-0.048,0,0,0,11218,2021-01-15 19:05:07:743
0.17,-9.781,-0.048,0,0,0,11229,2021-01-15 19:05:07:754
0.17,-9.781,-0.048,0,0,0,11238,2021-01-15 19:05:07:763
0.17,-9.781,-0.048,0,0,0,11248,2021-01-15 19:05:07:773
0.17,-9.781,-0.048,0,0,0,11258,2021-01-15 19:05:07:783
0.17,-9.795,-0.024,0,-0.001,0,11268,2021-01-15 19:05:07:793
0.17,-9.795,-0.024,0,-0.001,0,11278,2021-01-15 19:05:07:803
0.17,-9.795,-0.024,0,-0.001,0,11288,2021-01-15 19:05:07:813
0.17,-9.795,-0.024,0,-0.001,0,11297,2021-01-15 19:05:07:822
0.17,-9.795,-0.024,0,-0.001,0,11308,2021-01-15 19:05:07:833
0.17,-9.795,-0.024,0,-0.001,0,11318,2021-01-15 19:05:07:843
0.17,-9.795,-0.024,0,-0.001,0,11328,2021-01-15 19:05:07:853
0.175,-9.788,-0.048,0,-0.001,0,11338,2021-01-15 19:05:07:863
0.175,-9.788,-0.048,0,-0.001,0,11348,2021-01-15 19:05:07:873
0.175,-9.788,-0.048,0,-0.001,0,11359,2021-01-15 19:05:07:884
0.175,-9.788,-0.048,0,-0.001,0,11368,2021-01-15 19:05:07:893
0.175,-9.788,-0.048,0,-0.001,0,11378,2021-01-15 19:05:07:903
0.168,-9.79,-0.041,0,0,0,11390,2021-01-15 19:05:07:915
0.168,-9.79,-0.041,0,0,0,11398,2021-01-15 19:05:07:923
0.168,-9.79,-0.041,0,0,0,11408,2021-01-15 19:05:07:933
0.168,-9.79,-0.041,0,0,0,11418,2021-01-15 19:05:07:943
0.168,-9.79,-0.041,0,0,0,11429,2021-01-15 19:05:07:954
0.168,-9.79,-0.041,0,0,0,11440,2021-01-15 19:05:07:965
0.165,-9.785,-0.05,0,0,0,11448,2021-01-15 19:05:07:973
0.165,-9.785,-0.05,0,0,0,11457,2021-01-15 19:05:07:982
0.165,-9.785,-0.05,0,0,0,11468,2021-01-15 19:05:07:993
0.165,-9.785,-0.05,0,0,0,11482,2021-01-15 19:05:08:007
0.165,-9.785,-0.05,0,0,0,11488,2021-01-15 19:05:08:013
0.165,-9.785,-0.05,0,0,0,11498,2021-01-15 19:05:08:023
0.17,-9.802,-0.053,0,-0.001,0,11509,2021-01-15 19:05:08:034
0.17,-9.802,-0.053,0,-0.001,0,11517,2021-01-15 19:05:08:042
0.17,-9.802,-0.053,0,-0.001,0,11528,2021-01-15 19:05:08:053
0.17,-9.802,-0.053,0,-0.001,0,11538,2021-01-15 19:05:08:063
0.17,-9.802,-0.053,0,-0.001,0,11548,2021-01-15 19:05:08:073
0.17,-9.802,-0.053,0,-0.001,0,11557,2021-01-15 19:05:08:082
0.17,-9.793,-0.045,0,-0.001,0,11568,2021-01-15 19:05:08:093
0.17,-9.793,-0.045,0,-0.001,0,11578,2021-01-15 19:05:08:103
0.17,-9.793,-0.045,0,-0.001,0,11591,2021-01-15 19:05:08:116
0.17,-9.793,-0.045,0,-0.001,0,11599,2021-01-15 19:05:08:124
0.17,-9.793,-0.045,0,-0.001,0,11608,2021-01-15 19:05:08:133
0.17,-9.793,-0.045,0,-0.001,0,11618,2021-01-15 19:05:08:143
0.172,-9.788,-0.036,0,0,0,11628,2021-01-15 19:05:08:153
0.172,-9.788,-0.036,0,0,0,11638,2021-01-15 19:05:08:163
0.172,-9.788,-0.036,0,0,0,11648,2021-01-15 19:05:08:173
0.172,-9.788,-0.036,0,0,0,11659,2021-01-15 19:05:08:184
0.172,-9.788,-0.036,0,0,0,11668,2021-01-15 19:05:08:193
0.172,-9.788,-0.036,0,0,0,11678,2021-01-15 19:05:08:203
0.17,-9.788,-0.057,0,0,0,11689,2021-01-15 19:05:08:214
0.17,-9.788,-0.057,0,0,0,11698,2021-01-15 19:05:08:223
0.17,-9.788,-0.057,0,0,0,11708,2021-01-15 19:05:08:233
0.17,-9.788,-0.057,0,0,0,11718,2021-01-15 19:05:08:243
0.17,-9.788,-0.057,0,0,0,11728,2021-01-15 19:05:08:253
0.17,-9.788,-0.057,0,0,0,11738,2021-01-15 19:05:08:263
0.16,-9.79,-0.05,0,0,0,11748,2021-01-15 19:05:08:273
0.16,-9.79,-0.05,0,0,0,11757,2021-01-15 19:05:08:282
0.16,-9.79,-0.05,0,0,0,11769,2021-01-15 19:05:08:294
0.16,-9.79,-0.05,0,0,0,11777,2021-01-15 19:05:08:302
0.16,-9.79,-0.05,0,0,0,11788,2021-01-15 19:05:08:313
0.16,-9.79,-0.05,0,0,0,11799,2021-01-15 19:05:08:324
0.163,-9.809,-0.048,0,0,0,11808,2021-01-15 19:05:08:333
0.163,-9.809,-0.048,0,0,0,11820,2021-01-15 19:05:08:345
0.163,-9.809,-0.048,0,0,0,11828,2021-01-15 19:05:08:353
0.163,-9.809,-0.048,0,0,0,11840,2021-01-15 19:05:08:365
0.163,-9.809,-0.048,0,0,0,11848,2021-01-15 19:05:08:373
0.163,-9.809,-0.048,0,0,0,11858,2021-01-15 19:05:08:383
0.172,-9.793,-0.053,0,0,0,11869,2021-01-15 19:05:08:394
0.172,-9.793,-0.053,0,0,0,11884,2021-01-15 19:05:08:409
0.172,-9.793,-0.053,0,0,0,11889,2021-01-15 19:05:08:414
0.172,-9.793,-0.053,0,0,0,11898,2021-01-15 19:05:08:423
0.172,-9.793,-0.053,0,0,0,11908,2021-01-15 19:05:08:433
0.172,-9.793,-0.053,0,0,0,11920,2021-01-15 19:05:08:445
0.172,-9.793,-0.053,0,0,0,11930,2021-01-15 19:05:08:455
0.177,-9.793,-0.036,0,0,0,11938,2021-01-15 19:05:08:463
0.177,-9.793,-0.036,0,0,0,11948,2021-01-15 19:05:08:473
0.177,-9.793,-0.036,0,0,0,11958,2021-01-15 19:05:08:483
0.177,-9.793,-0.036,0,0,0,11968,2021-01-15 19:05:08:493
0.177,-9.793,-0.036,0,0,0,11978,2021-01-15 19:05:08:503
0.177,-9.793,-0.036,0,0,0,11988,2021-01-15 19:05:08:513
