time,qz,qy,qx,qw,roll,pitch,yaw
1610046701970453500,-0.9827068448066711,-0.15201014280319214,-0.0059885201044380665,0.10556624084711075,-0.04596063494682312,-0.3020714223384857,2.92056941986084
1610046701975323400,-0.9830771684646606,-0.15081395208835602,-0.006749938242137432,0.1037730872631073,-0.04666703939437866,-0.2995838224887848,2.924208402633667
1610046701980418600,-0.9835126996040344,-0.14936554431915283,-0.007829816080629826,0.10164334625005722,-0.047872453927993774,-0.29654115438461304,2.9284775257110596
1610046701985513500,-0.984027087688446,-0.1475786715745926,-0.009187711402773857,0.09913060814142227,-0.04946543648838997,-0.29278647899627686,2.93349552154541
1610046701990608400,-0.9845850467681885,-0.14553789794445038,-0.01059856079518795,0.09642993658781052,-0.05107121542096138,-0.2885316014289856,2.9389150142669678
1610046701995703600,-0.9851685166358948,-0.14329794049263,-0.011896486394107342,0.09363330155611038,-0.05239563807845116,-0.2839164137840271,2.9445860385894775
1610046702001758500,-0.9857612252235413,-0.1409275084733963,-0.012963241897523403,0.09080898761749268,-0.0532364621758461,-0.27909666299819946,2.950390577316284
1610046702007813400,-0.9864569902420044,-0.13805662095546722,-0.01390986517071724,0.0874609425663948,-0.05360685661435127,-0.2733314037322998,2.957357883453369
1610046702013868500,-0.9871194362640381,-0.13525457680225372,-0.014484533108770847,0.08421202003955841,-0.05329987034201622,-0.26777389645576477,2.9642021656036377
1610046702019923500,-0.9877296090126038,-0.13262513279914856,-0.014670933596789837,0.081151582300663,-0.05232444033026695,-0.2626228928565979,2.970729351043701
1610046702023983600,-0.9882715940475464,-0.13026951253414154,-0.014455122873187065,0.07835912704467773,-0.050686318427324295,-0.2580730617046356,2.9767673015594482
1610046702028043500,-0.9882715940475464,-0.13026951253414154,-0.014455122873187065,0.07835912704467773,-0.050686318427324295,-0.2580730617046356,2.9767673015594482
1610046702032103400,-0.9887762665748596,-0.1281478852033615,-0.013079390861093998,0.07568725943565369,-0.04678301513195038,-0.25416702032089233,2.982819080352783
1610046702036163600,-0.9887762665748596,-0.1281478852033615,-0.013079390861093998,0.07568725943565369,-0.04678301513195038,-0.25416702032089233,2.982819080352783
1610046702041218600,-0.9890255331993103,-0.12725543975830078,-0.010979661718010902,0.07425633072853088,-0.04196273535490036,-0.25277024507522583,2.9863805770874023
1610046702046273500,-0.9891024231910706,-0.12708774209022522,-0.0096557242795825,0.07370096445083618,-0.0390845350921154,-0.2526620030403137,2.9878768920898438
1610046702051328500,-0.9891067743301392,-0.12729309499263763,-0.008460231125354767,0.07343493402004242,-0.03660741448402405,-0.25326940417289734,2.988715887069702
1610046702056383500,-0.989047646522522,-0.12783469259738922,-0.0075292279943823814,0.07339164614677429,-0.03478478267788887,-0.2545025944709778,2.989004611968994
1610046702061438500,-0.9889352917671204,-0.1286715865135193,-0.006944057997316122,0.07350069284439087,-0.033758021891117096,-0.2562708556652069,2.9888694286346436
1610046702066493400,-0.988780677318573,-0.12974177300930023,-0.006760831922292709,0.07371657341718674,-0.03362090513110161,-0.2584429681301117,2.9883925914764404
1610046702071548400,-0.9885939955711365,-0.1309903860092163,-0.007023299112915993,0.07398717105388641,-0.03444177657365799,-0.2609032690525055,2.987670421600342
1610046702076603400,-0.9883862137794495,-0.13235414028167725,-0.007770382799208164,0.0742608904838562,-0.03627777099609375,-0.263519287109375,2.9867992401123047
1610046702081673500,-0.9881669282913208,-0.13377369940280914,-0.009022586978971958,0.07449377328157425,-0.03915057331323624,-0.2661689519882202,2.98586368560791
1610046702086743600,-0.9879447221755981,-0.13519318401813507,-0.010760019533336163,0.07464829087257385,-0.04300076514482498,-0.268743634223938,2.9849469661712646
1610046702091813400,-0.9877275824546814,-0.1365586817264557,-0.012915772385895252,0.07469342648983002,-0.0476737841963768,-0.27114638686180115,2.9841325283050537
1610046702096883500,-0.9875234961509705,-0.13782702386379242,-0.01540048886090517,0.07459163665771484,-0.05296801030635834,-0.273307204246521,2.983525514602661
1610046702101938400,-0.9873387217521667,-0.13896559178829193,-0.018087854608893394,0.07432153820991516,-0.05861147493124008,-0.2751835286617279,2.9832088947296143
1610046702106993400,-0.9871782064437866,-0.1399541050195694,-0.020833363756537437,0.07387840002775192,-0.06430121511220932,-0.27676066756248474,2.9832370281219482
1610046702112048400,-0.9870468378067017,-0.14078950881958008,-0.023501014336943626,0.07324341684579849,-0.06975048035383224,-0.27805835008621216,2.9836907386779785
1610046702117103600,-0.9869452118873596,-0.14148953557014465,-0.025957591831684113,0.07243020832538605,-0.07469142228364944,-0.27913540601730347,2.984581232070923
1610046702122333400,-0.986875057220459,-0.14206235110759735,-0.028088588267564774,0.07146348059177399,-0.0788961872458458,-0.2800263464450836,2.9858922958374023
1610046702127563500,-0.9868345260620117,-0.1425410360097885,-0.029856378212571144,0.07034461945295334,-0.08229298889636993,-0.2808041274547577,2.9876301288604736
1610046702132793600,-0.9868210554122925,-0.14294782280921936,-0.031122107058763504,0.06914840638637543,-0.08462148904800415,-0.28152796626091003,2.9896795749664307
1610046702138023400,-0.9868310689926147,-0.14331386983394623,-0.031856339424848557,0.06790251284837723,-0.08583418279886246,-0.2822599709033966,2.991989850997925
1610046702142898400,-0.9868566393852234,-0.1436711847782135,-0.03209947422146797,0.06664968281984329,-0.08603169769048691,-0.28305137157440186,2.994457721710205
1610046702147773400,-0.9868907928466797,-0.14400877058506012,-0.031909823417663574,0.06549597531557083,-0.08536253869533539,-0.28385862708091736,2.9968502521514893
1610046702152648400,-0.9869305491447449,-0.14435747265815735,-0.0313774049282074,0.06437723338603973,-0.08399812877178192,-0.28473344445228577,2.9992706775665283
1610046702157523500,-0.9869698286056519,-0.1447335034608841,-0.0305324699729681,0.06332872062921524,-0.08201342821121216,-0.2856988310813904,3.001636266708374
1610046702162583600,-0.9870055317878723,-0.14513762295246124,-0.029434243217110634,0.062360089272260666,-0.07953289151191711,-0.2867456376552582,3.003910541534424
1610046702167643400,-0.9870380759239197,-0.14557674527168274,-0.02809162251651287,0.061433952301740646,-0.07656437903642654,-0.2878882586956024,3.0061686038970947
1610046702172703500,-0.9870648980140686,-0.14602892100811005,-0.02661162242293358,0.060582712292671204,-0.0733339935541153,-0.2890644669532776,3.008314847946167
1610046702177763600,-0.987084686756134,-0.14649388194084167,-0.02507096901535988,0.0597895085811615,-0.06999468803405762,-0.2902646064758301,3.010362386703491
1610046702182828500,-0.9870969653129578,-0.14697010815143585,-0.02352776750922203,0.05904019996523857,-0.06666174530982971,-0.2914791703224182,3.0123229026794434
1610046702187893500,-0.9871004819869995,-0.14746129512786865,-0.022034183144569397,0.05832882225513458,-0.06344158947467804,-0.2927097678184509,3.014192819595337
1610046702192958500,-0.9870936274528503,-0.14797274768352509,-0.020645687356591225,0.0576535128057003,-0.060449015349149704,-0.2939607501029968,3.015958547592163
1610046702198023400,-0.9870758056640625,-0.14851374924182892,-0.019379300996661186,0.057003602385520935,-0.05771744251251221,-0.29525026679039,3.0176355838775635
1610046702203068400,-0.9870471358299255,-0.14908838272094727,-0.018255019560456276,0.05636788159608841,-0.055285416543483734,-0.2965855300426483,3.019240379333496
1610046702208113400,-0.9870095252990723,-0.1496894359588623,-0.017280766740441322,0.055737197399139404,-0.053165536373853683,-0.2979523837566376,3.020789623260498
1610046702213158400,-0.986965537071228,-0.15031428635120392,-0.016448408365249634,0.055082324892282486,-0.051331669092178345,-0.29934877157211304,3.022346258163452
1610046702218203400,-0.9869174361228943,-0.15095283091068268,-0.015765290707349777,0.05439382791519165,-0.04979465529322624,-0.30075445771217346,3.023927927017212
1610046702223263500,-0.9868676662445068,-0.15159425139427185,-0.01522506307810545,0.05366164818406105,-0.048536788672208786,-0.3021494150161743,3.02555775642395
1610046702228323600,-0.9868181347846985,-0.15223288536071777,-0.014830232597887516,0.05286915972828865,-0.04755731299519539,-0.3035232126712799,3.0272696018218994
1610046702233383400,-0.986771821975708,-0.1528531163930893,-0.014573456719517708,0.05200883746147156,-0.046836595982313156,-0.3048461377620697,3.0290820598602295
1610046702238443500,-0.9867312908172607,-0.153440460562706,-0.014433278702199459,0.05107837915420532,-0.046327702701091766,-0.30609193444252014,3.0310070514678955
1610046702243513600,-0.9867002367973328,-0.15397460758686066,-0.01437784731388092,0.05007708817720413,-0.045961953699588776,-0.3072237968444824,3.033057928085327
1610046702248583400,-0.9866794347763062,-0.1544528603553772,-0.014387778006494045,0.049000345170497894,-0.0456976480782032,-0.30823880434036255,3.035249948501587
1610046702253653500,-0.9866711497306824,-0.15485338866710663,-0.01443270593881607,0.04787655919790268,-0.04547856003046036,-0.3090951442718506,3.0375356674194336
1610046702258723600,-0.9866757988929749,-0.15517248213291168,-0.014494835399091244,0.0467139296233654,-0.04527050629258156,-0.309786856174469,3.0399038791656494
1610046702263793400,-0.9866926074028015,-0.1554097682237625,-0.014574327506124973,0.04553151875734329,-0.045080509036779404,-0.310312420129776,3.0423145294189453
1610046702268863500,-0.9867216348648071,-0.15555673837661743,-0.01467256247997284,0.04435359686613083,-0.04491894319653511,-0.310653418302536,3.044717311859131
1610046702273933600,-0.9867619276046753,-0.15561555325984955,-0.01478650327771902,0.04319703206419945,-0.04478595033288002,-0.3108137845993042,3.0470776557922363
1610046702279003400,-0.9868123531341553,-0.15559111535549164,-0.014912589453160763,0.04207605868577957,-0.04468002915382385,-0.3108033239841461,3.0493667125701904
1610046702284063500,-0.9868702292442322,-0.1554962694644928,-0.015047350898385048,0.04100770875811577,-0.044601548463106155,-0.31064745783805847,3.051548719406128
1610046702289123600,-0.9869332909584045,-0.15534457564353943,-0.015190710313618183,0.039999499917030334,-0.04455472156405449,-0.3103734254837036,3.05360746383667
1610046702294183400,-0.9869999289512634,-0.15514616668224335,-0.015338374301791191,0.03905830904841423,-0.04453427344560623,-0.31000176072120667,3.0555286407470703
1610046702299243500,-0.987067699432373,-0.15491649508476257,-0.015479851514101028,0.038191381841897964,-0.04452260211110115,-0.30956435203552246,3.057299852371216
1610046702304298500,-0.9871343970298767,-0.15466830134391785,-0.015606031753122807,0.03741389885544777,-0.04450710490345955,-0.30908700823783875,3.0588912963867188
1610046702309353500,-0.9871973395347595,-0.15441717207431793,-0.01570761576294899,0.036741748452186584,-0.04447514936327934,-0.30860117077827454,3.060271978378296
1610046702314408400,-0.9872553944587708,-0.15417104959487915,-0.015790142118930817,0.03617612272500992,-0.04443924501538277,-0.3081223666667938,3.0614371299743652
1610046702319463400,-0.9873071908950806,-0.1539398431777954,-0.015835421159863472,0.035725414752960205,-0.04436517879366875,-0.30767157673835754,3.0623743534088135
1610046702324513500,-0.9873521327972412,-0.15373097360134125,-0.015823712572455406,0.03538733720779419,-0.04421183466911316,-0.3072654604911804,3.0630946159362793
1610046702329563400,-0.9873884320259094,-0.15355409681797028,-0.01579420454800129,0.03515336290001869,-0.0440584160387516,-0.3069206774234772,3.0636022090911865
1610046702334613500,-0.9874157309532166,-0.1534164547920227,-0.015726761892437935,0.03501822426915169,-0.04386206343770027,-0.306653767824173,3.0639138221740723
1610046702339663600,-0.9874343872070312,-0.15331634879112244,-0.015641070902347565,0.03496793657541275,-0.043658770620822906,-0.30646035075187683,3.0640525817871094
1610046702344718600,-0.9874432682991028,-0.15326517820358276,-0.015547143295407295,0.03498202562332153,-0.04346376657485962,-0.30636361241340637,3.0640571117401123
1610046702349773600,-0.9874417781829834,-0.15325944125652313,-0.015442351810634136,0.035096295177936554,-0.04328269138932228,-0.3063552677631378,3.0638539791107178
1610046702354828500,-0.9874268770217896,-0.15332338213920593,-0.015319975093007088,0.03529025986790657,-0.04309742525219917,-0.30648571252822876,3.063486337661743
1610046702359883500,-0.9873969554901123,-0.15346597135066986,-0.015205892734229565,0.03555724397301674,-0.04296042397618294,-0.3067713677883148,3.0629589557647705
1610046702364948500,-0.9873500466346741,-0.15370328724384308,-0.015094381757080555,0.03588194400072098,-0.042856696993112564,-0.3072459101676941,3.0623042583465576
1610046702370013400,-0.9872848391532898,-0.15404215455055237,-0.015005490742623806,0.03625652566552162,-0.04282623901963234,-0.3079218566417694,3.0615315437316895
1610046702375078400,-0.9872011542320251,-0.15448710322380066,-0.014924243092536926,0.03667183592915535,-0.04283590242266655,-0.30880993604660034,3.060664176940918
1610046702380143600,-0.9871010184288025,-0.1550302654504776,-0.01484224759042263,0.03710726648569107,-0.042861275374889374,-0.30989593267440796,3.0597476959228516
1610046702385198600,-0.9869856834411621,-0.1556638479232788,-0.014760756865143776,0.03755160793662071,-0.042900893837213516,-0.3111644685268402,3.0588057041168213
1610046702390253600,-0.9868572950363159,-0.15637199580669403,-0.014720364473760128,0.03799743205308914,-0.04303525760769844,-0.312580406665802,3.0578415393829346
1610046702395308500,-0.986716628074646,-0.15714678168296814,-0.014758062548935413,0.038436856120824814,-0.04333806037902832,-0.31412473320961,3.056859016418457
1610046702400363500,-0.9865660071372986,-0.1579737663269043,-0.014845528639853,0.038876939564943314,-0.04375172406435013,-0.31577029824256897,3.055853843688965
1610046702405438500,-0.9864073395729065,-0.158841073513031,-0.015013436786830425,0.03930170089006424,-0.044333696365356445,-0.31749093532562256,3.054849624633789
1610046702410513400,-0.9862419962882996,-0.15973785519599915,-0.015240988694131374,0.039727021008729935,-0.045045193284749985,-0.3192656636238098,3.0538201332092285
1610046702415588600,-0.9860735535621643,-0.16064366698265076,-0.015501057729125023,0.040152568370103836,-0.04582776501774788,-0.3210552930831909,3.052776575088501
1610046702420663600,-0.9859045743942261,-0.16154199838638306,-0.01578449457883835,0.04058513417840004,-0.04666297510266304,-0.32282698154449463,3.051708936691284
1610046702425753600,-0.9857367277145386,-0.16242903470993042,-0.01605415716767311,0.04101433977484703,-0.047469671815633774,-0.3245767056941986,3.0506515502929688
1610046702430843400,-0.9855735301971436,-0.16328318417072296,-0.01630912907421589,0.041441500186920166,-0.04824380204081535,-0.32626089453697205,3.0496039390563965
1610046702435933400,-0.9854168891906738,-0.16409370303153992,-0.016546735540032387,0.04186834394931793,-0.04897896945476532,-0.32785800099372864,3.0485644340515137
1610046702441023500,-0.9852688908576965,-0.16484737396240234,-0.016773799434304237,0.04229910671710968,-0.04968903958797455,-0.329340398311615,3.0475234985351562
1610046702446058500,-0.9851281642913818,-0.1655523031949997,-0.01699267514050007,0.04273347556591034,-0.05037952959537506,-0.33072429895401,3.046480417251587
1610046702451093500,-0.9849971532821655,-0.16619358956813812,-0.017208516597747803,0.04317626357078552,-0.05106085166335106,-0.33197879791259766,3.0454249382019043
1610046702456128500,-0.9848729968070984,-0.16678498685359955,-0.017391262575984,0.043651290237903595,-0.05168011784553528,-0.33313336968421936,3.044316530227661
1610046702461163500,-0.9847559928894043,-0.16732963919639587,-0.017490092664957047,0.04416452348232269,-0.052133709192276,-0.3341992497444153,3.043160915374756
1610046702466218500,-0.9846440553665161,-0.16784492135047913,-0.017472928389906883,0.04470806196331978,-0.05235389992594719,-0.3352154493331909,3.0419843196868896
1610046702471273500,-0.9845364093780518,-0.16833972930908203,-0.017313243821263313,0.04527786374092102,-0.05228486657142639,-0.33620330691337585,3.040804624557495
1610046702476328400,-0.9844327569007874,-0.16881981492042542,-0.01694876328110695,0.04587714001536369,-0.051798347383737564,-0.3371812701225281,3.0396363735198975
1610046702481383400,-0.9843314290046692,-0.16930536925792694,-0.01628948748111725,0.04649708420038223,-0.050705742090940475,-0.33820080757141113,3.038529634475708
1610046702486448400,-0.9842311143875122,-0.1698041707277298,-0.01522611454129219,0.04715671017765999,-0.048786330968141556,-0.3392893970012665,3.0374832153320312
1610046702491513600,-0.9841291904449463,-0.1703227311372757,-0.01366458274424076,0.04788699746131897,-0.045855261385440826,-0.3404703140258789,3.0364670753479004
1610046702496578600,-0.9840187430381775,-0.1708773970603943,-0.011608481407165527,0.048716671764850616,-0.04193198308348656,-0.3417772352695465,3.0354204177856445
1610046702501643500,-0.9838957190513611,-0.17146974802017212,-0.00915974285453558,0.04963354393839836,-0.03722477704286575,-0.3432055711746216,3.034334182739258
1610046702506703600,-0.9837576746940613,-0.17209754884243011,-0.006550440564751625,0.050599902868270874,-0.032204240560531616,-0.3447290360927582,3.033205509185791
1610046702511763500,-0.983608603477478,-0.17273633182048798,-0.004048645496368408,0.05157385766506195,-0.027412204071879387,-0.34627074003219604,3.0320277214050293
1610046702516823600,-0.9834564924240112,-0.1733560562133789,-0.0018704746617004275,0.05251265689730644,-0.023281361907720566,-0.34774622321128845,3.0308125019073486
1610046702521883400,-0.9833118915557861,-0.1739269345998764,-0.00023758929455652833,0.05335838720202446,-0.02025076560676098,-0.34906941652297974,3.029600143432617
1610046702526948600,-0.9831870794296265,-0.17441627383232117,0.000639299803879112,0.05405226722359657,-0.01873597875237465,-0.35014793276786804,3.0284359455108643
1610046702532013600,-0.9830965995788574,-0.17476938664913177,0.0005692934500984848,0.0545559860765934,-0.019115667790174484,-0.3508460819721222,3.027330160140991
1610046702537078500,-0.9830490350723267,-0.1749432384967804,-0.00048716372111812234,0.05485663563013077,-0.02146201953291893,-0.3510693609714508,3.026296615600586
1610046702542143500,-0.9830453991889954,-0.17491324245929718,-0.0025191025342792273,0.05496134236454964,-0.02575034461915493,-0.35076722502708435,3.025327205657959
1610046702547198500,-0.9830785989761353,-0.17467516660690308,-0.005319871008396149,0.05492529273033142,-0.031566061079502106,-0.349953830242157,3.024386405944824
1610046702552253400,-0.9831364750862122,-0.17425638437271118,-0.008560546673834324,0.05481056869029999,-0.038245294243097305,-0.3487221896648407,3.0234687328338623
1610046702557308400,-0.9832085967063904,-0.1736983060836792,-0.011904692277312279,0.054663389921188354,-0.04510524123907089,-0.3471953570842743,3.022602081298828
1610046702562363400,-0.9832804799079895,-0.17308218777179718,-0.015143739990890026,0.05452311038970947,-0.05173506215214729,-0.34556177258491516,3.0217747688293457
1610046702567428600,-0.9833382368087769,-0.17249427735805511,-0.018111493438482285,0.054438453167676926,-0.05781806260347366,-0.34401386976242065,3.0209367275238037
1610046702572493600,-0.9833727478981018,-0.1720011979341507,-0.020652778446674347,0.05447109043598175,-0.06306342035531998,-0.34270140528678894,3.020004987716675
1610046702577558500,-0.9833760857582092,-0.17166660726070404,-0.02265157364308834,0.054671548306941986,-0.06725822389125824,-0.3417632579803467,3.0189049243927
1610046702582623500,-0.9833409786224365,-0.17154796421527863,-0.024009516462683678,0.05509371683001518,-0.07022712379693985,-0.34132370352745056,3.017547845840454
1610046702587693600,-0.9832606911659241,-0.17168569564819336,-0.024674447253346443,0.05579964071512222,-0.0718918889760971,-0.3414672017097473,3.015814781188965
1610046702592763400,-0.9831316471099854,-0.17208640277385712,-0.024654103443026543,0.05683859810233116,-0.0722896084189415,-0.3422044813632965,3.013597249984741
1610046702597833500,-0.9829546213150024,-0.17272904515266418,-0.024022115394473076,0.05820491537451744,-0.07157093286514282,-0.34348782896995544,3.010883092880249
1610046702602903600,-0.9827345013618469,-0.17356042563915253,-0.022929634898900986,0.05986575037240982,-0.07003334909677505,-0.3451972007751465,3.0076940059661865
1610046702607958500,-0.9824767708778381,-0.1745309680700302,-0.021565232425928116,0.06175144016742706,-0.06803946942090988,-0.3472166359424591,3.004115343093872
1610046702613013500,-0.9821910262107849,-0.17557385563850403,-0.02014230005443096,0.06378775089979172,-0.0659986212849617,-0.3493897318840027,3.0002336502075195
1610046702618068500,-0.9818905591964722,-0.17661653459072113,-0.01882368139922619,0.06590314954519272,-0.06421351432800293,-0.3515518307685852,2.996147632598877
1610046702623123500,-0.9815892577171326,-0.1775931417942047,-0.017713531851768494,0.06804005801677704,-0.06286919862031937,-0.3535565435886383,2.9919469356536865
1610046702628183600,-0.9813027381896973,-0.17843569815158844,-0.016879187896847725,0.07014761865139008,-0.06207432225346565,-0.35525643825531006,2.987720012664795
1610046702633243400,-0.981049656867981,-0.17907093465328217,-0.01636621356010437,0.07216180115938187,-0.061884261667728424,-0.35649624466896057,2.983593225479126
1610046702638303500,-0.9808469414710999,-0.17944352328777313,-0.016225919127464294,0.07400013506412506,-0.062361154705286026,-0.35715675354003906,2.9797279834747314
1610046702643363600,-0.9807023406028748,-0.1795438677072525,-0.0165074672549963,0.07559356093406677,-0.06357584148645401,-0.35721081495285034,2.9762537479400635
1610046702648423400,-0.9806212782859802,-0.1793624460697174,-0.017166445031762123,0.07691742479801178,-0.06542015075683594,-0.3566451668739319,2.973242998123169
1610046702653483500,-0.9806045293807983,-0.17890170216560364,-0.0181533582508564,0.07796982675790787,-0.06778694689273834,-0.3554719090461731,2.9707212448120117
1610046702658543600,-0.980646014213562,-0.17818769812583923,-0.019394993782043457,0.07878055423498154,-0.07053732126951218,-0.353754460811615,2.9686529636383057
1610046702663603500,-0.9807340502738953,-0.1772603988647461,-0.020809315145015717,0.0794137492775917,-0.07353083044290543,-0.35158419609069824,2.966931104660034
1610046702668663600,-0.9808544516563416,-0.17617201805114746,-0.022306080907583237,0.079940564930439,-0.07661586254835129,-0.34907835721969604,2.9654338359832764
1610046702673723400,-0.9809967279434204,-0.1749681979417801,-0.02377297542989254,0.08041419088840485,-0.07958721369504929,-0.34634602069854736,2.964085578918457
1610046702678783500,-0.9811545610427856,-0.17367783188819885,-0.025118784978985786,0.08087563514709473,-0.0822761133313179,-0.34345951676368713,2.9628288745880127
1610046702683843600,-0.9813204407691956,-0.17234396934509277,-0.02628815732896328,0.08134312182664871,-0.08458380401134491,-0.34051504731178284,2.961637496948242
1610046702689068500,-0.9814863801002502,-0.1710122674703598,-0.02719799429178238,0.08185076713562012,-0.08636049181222916,-0.33761754631996155,2.960460901260376
1610046702694293500,-0.9816500544548035,-0.1696786731481552,-0.027826394885778427,0.0824495255947113,-0.0875786542892456,-0.33475905656814575,2.959197998046875
1610046702699518500,-0.9817999005317688,-0.16842050850391388,-0.028129300102591515,0.08313955366611481,-0.08816491812467575,-0.3321043848991394,2.9578487873077393
1610046702704743400,-0.981927216053009,-0.16727861762046814,-0.028115028515458107,0.08394210785627365,-0.08815423399209976,-0.32973337173461914,2.956357002258301
1610046702709643500,-0.9820280075073242,-0.1662749946117401,-0.027817251160740852,0.08485133945941925,-0.08762035518884659,-0.32768571376800537,2.9547176361083984
1610046702714543600,-0.9820957779884338,-0.16547241806983948,-0.027317162603139877,0.08579352498054504,-0.08672177791595459,-0.32608020305633545,2.95304536819458
1610046702719443500,-0.9821363687515259,-0.1648082435131073,-0.026652006432414055,0.08681017905473709,-0.08553647994995117,-0.32478079199790955,2.9512505531311035
1610046702724343600,-0.982151210308075,-0.16428138315677643,-0.025887610390782356,0.08786618709564209,-0.08418931812047958,-0.3237764239311218,2.9493842124938965
1610046702729408500,-0.9821413159370422,-0.16388291120529175,-0.025096092373132706,0.08894383907318115,-0.08282224833965302,-0.32303711771965027,2.947460651397705
1610046702734473500,-0.9821053147315979,-0.16359953582286835,-0.024322684854269028,0.09007049351930618,-0.08153565227985382,-0.3225250840187073,2.9454100131988525
1610046702739538400,-0.9820454716682434,-0.16343334317207336,-0.02364260144531727,0.09119880944490433,-0.08047018200159073,-0.3222331702709198,2.9433062076568604
1610046702744603400,-0.9819620251655579,-0.16337960958480835,-0.02309177629649639,0.09232810884714127,-0.07969939708709717,-0.32214415073394775,2.9411394596099854
1610046702749648400,-0.9818532466888428,-0.16343356668949127,-0.022685587406158447,0.09348293393850327,-0.079262875020504,-0.3222421705722809,2.938854455947876
1610046702754693400,-0.9817198514938354,-0.16359424591064453,-0.022419670596718788,0.0946594700217247,-0.07915069907903671,-0.32252562046051025,2.936460494995117
1610046702759738600,-0.9815630912780762,-0.16384847462177277,-0.02229180745780468,0.09586763381958008,-0.07935915142297745,-0.3229665458202362,2.933939218521118
1610046702764783600,-0.9813858866691589,-0.164182648062706,-0.022267749533057213,0.09710757434368134,-0.07981479167938232,-0.3235436677932739,2.9313035011291504
1610046702769848600,-0.9811880588531494,-0.1645924597978592,-0.02233315445482731,0.09838970750570297,-0.08049120754003525,-0.32424962520599365,2.9285366535186768
1610046702774913500,-0.9809707403182983,-0.16507376730442047,-0.022449985146522522,0.09971480071544647,-0.08130969107151031,-0.325083464384079,2.925649404525757
1610046702779978500,-0.9807383418083191,-0.1656133383512497,-0.022576333954930305,0.10106835514307022,-0.08217595517635345,-0.326028436422348,2.9226877689361572
1610046702785043500,-0.98048996925354,-0.16621944308280945,-0.022686336189508438,0.10244931280612946,-0.08303899317979813,-0.3271068334579468,2.919661045074463
1610046702790113500,-0.9802290797233582,-0.16687732934951782,-0.02276362106204033,0.10384946316480637,-0.08385893702507019,-0.3282933831214905,2.9165937900543213
1610046702795183600,-0.9799581170082092,-0.1675797402858734,-0.02280411310493946,0.10525725036859512,-0.08462202548980713,-0.329575777053833,2.913512706756592
1610046702800253400,-0.9796793460845947,-0.16832180321216583,-0.022813918069005013,0.10665658861398697,-0.085334412753582,-0.33094432950019836,2.910449981689453
1610046702805323500,-0.9793949723243713,-0.1690945327281952,-0.022782346233725548,0.1080438569188118,-0.08597057312726974,-0.3323841989040375,2.9074180126190186
1610046702810378500,-0.9791072010993958,-0.16989007592201233,-0.022708844393491745,0.10941094160079956,-0.08652449399232864,-0.33388081192970276,2.904435873031616
1610046702815433500,-0.9788183569908142,-0.17069414258003235,-0.02258525975048542,0.11076074838638306,-0.0869763121008873,-0.3354074954986572,2.9015023708343506
1610046702820488400,-0.9785284996032715,-0.1715097576379776,-0.022415241226553917,0.11208854615688324,-0.08733272552490234,-0.33697041869163513,2.8986263275146484
1610046702825543400,-0.9782412052154541,-0.17232395708560944,-0.02219841443002224,0.11338353157043457,-0.08758522570133209,-0.3385448753833771,2.8958330154418945
1610046702830598400,-0.9779564738273621,-0.17313987016677856,-0.021960170939564705,0.11463584005832672,-0.0877835601568222,-0.3401321470737457,2.893134117126465
1610046702835653400,-0.9776763916015625,-0.1739528626203537,-0.02172633819282055,0.11583277583122253,-0.08797509968280792,-0.3417176902294159,2.89054799079895
1610046702840708600,-0.9774037003517151,-0.1747642457485199,-0.021521929651498795,0.11694544553756714,-0.08820127695798874,-0.3433002829551697,2.888126850128174
1610046702845763600,-0.9771360754966736,-0.17558547854423523,-0.02135446108877659,0.11797795444726944,-0.08848227560520172,-0.34490057826042175,2.885857105255127
1610046702850828500,-0.9768763184547424,-0.1764059066772461,-0.021221555769443512,0.11892528086900711,-0.08880770206451416,-0.34649792313575745,2.8837525844573975
1610046702855893500,-0.9766255617141724,-0.1772328019142151,-0.021140385419130325,0.11976692825555801,-0.0892074778676033,-0.34810420870780945,2.8818488121032715
1610046702860958500,-0.9763853549957275,-0.17806200683116913,-0.021132372319698334,0.12049442529678345,-0.0897211879491806,-0.3497059643268585,2.8801567554473877
1610046702866023400,-0.9761552214622498,-0.17889077961444855,-0.0211996678262949,0.12111824750900269,-0.09035585075616837,-0.351296067237854,2.8786542415618896
1610046702871148500,-0.9759351015090942,-0.17971813678741455,-0.021356161683797836,0.12163849174976349,-0.09113963693380356,-0.35286852717399597,2.877335786819458
1610046702876273400,-0.9757233262062073,-0.18055060505867004,-0.02159968763589859,0.12206096947193146,-0.09207193553447723,-0.3544364869594574,2.8761887550354004
1610046702881398500,-0.9755253791809082,-0.18137243390083313,-0.021918514743447304,0.1223674863576889,-0.09311603009700775,-0.3559730350971222,2.875258684158325
1610046702886523400,-0.9753420948982239,-0.18217802047729492,-0.022311054170131683,0.12256103754043579,-0.09426743537187576,-0.357467383146286,2.8745412826538086
1610046702891518500,-0.9751713275909424,-0.18297281861305237,-0.02278069593012333,0.12264914810657501,-0.09553734213113785,-0.35892894864082336,2.8740179538726807
1610046702896513500,-0.9750185608863831,-0.1837332844734192,-0.02330246940255165,0.12262890487909317,-0.09686456620693207,-0.36031779646873474,2.873709201812744
1610046702901508600,-0.9748781323432922,-0.18447531759738922,-0.023881083354353905,0.12251994013786316,-0.09827116131782532,-0.36166295409202576,2.873568534851074
